Airport,Year,OpenHour,CloseHour,Capacity
URMM,2018,0,24,999
URMM,2019,0,24,999
URMM,2020,0,24,999
URMM,2021,0,24,999
URMM,2022,0,24,999
URMM,2023,0,24,999
URMM,2024,0,24,999
URMM,2025,0,24,999
URMN,2018,0,24,999
URMN,2019,0,24,999
URMN,2020,0,24,999
URMN,2021,0,24,999
URMN,2022,0,24,999
URMN,2023,0,24,999
URMN,2024,0,24,999
URMN,2025,0,24,999
URMO,2018,0,24,999
URMO,2019,0,24,999
URMO,2020,0,24,999
URMO,2021,0,24,999
URMO,2022,0,24,999
URMO,2023,0,24,999
URMO,2024,0,24,999
URMO,2025,0,24,999
URMT,2018,0,24,999
URMT,2019,0,24,999
URMT,2020,0,24,999
URMT,2021,0,24,999
URMT,2022,0,24,999
URMT,2023,0,24,999
URMT,2024,0,24,999
URMT,2025,0,24,999
URRM,2018,0,24,999
URRM,2019,0,24,999
URRM,2020,0,24,999
URRM,2021,0,24,999
URRM,2022,0,24,999
URRM,2023,0,24,999
URRM,2024,0,24,999
URRM,2025,0,24,999
URRP,2018,0,24,999
URRP,2019,0,24,999
URRP,2020,0,24,999
URRP,2021,0,24,999
URRP,2022,0,24,999
URRP,2023,0,24,999
URRP,2024,0,24,999
URRP,2025,0,24,999
URRR,2018,0,24,999
URRR,2019,0,24,999
URRR,2020,0,24,999
URRR,2021,0,24,999
URRR,2022,0,24,999
URRR,2023,0,24,999
URRR,2024,0,24,999
URRR,2025,0,24,999
URSS,2018,0,24,999
URSS,2019,0,24,999
URSS,2020,0,24,999
URSS,2021,0,24,999
URSS,2022,0,24,999
URSS,2023,0,24,999
URSS,2024,0,24,999
URSS,2025,0,24,999
URWA,2018,0,24,999
URWA,2019,0,24,999
URWA,2020,0,24,999
URWA,2021,0,24,999
URWA,2022,0,24,999
URWA,2023,0,24,999
URWA,2024,0,24,999
URWA,2025,0,24,999
URWI,2018,0,24,999
URWI,2019,0,24,999
URWI,2020,0,24,999
URWI,2021,0,24,999
URWI,2022,0,24,999
URWI,2023,0,24,999
URWI,2024,0,24,999
URWI,2025,0,24,999
URWW,2018,0,24,999
URWW,2019,0,24,999
URWW,2020,0,24,999
URWW,2021,0,24,999
URWW,2022,0,24,999
URWW,2023,0,24,999
URWW,2024,0,24,999
URWW,2025,0,24,999
USCC,2018,0,24,999
USCC,2019,0,24,999
USCC,2020,0,24,999
USCC,2021,0,24,999
USCC,2022,0,24,999
USCC,2023,0,24,999
USCC,2024,0,24,999
USCC,2025,0,24,999
USCM,2018,0,24,999
USCM,2019,0,24,999
USCM,2020,0,24,999
USCM,2021,0,24,999
USCM,2022,0,24,999
USCM,2023,0,24,999
USCM,2024,0,24,999
USCM,2025,0,24,999
USDA,2018,0,24,999
USDA,2019,0,24,999
USDA,2020,0,24,999
USDA,2021,0,24,999
USDA,2022,0,24,999
USDA,2023,0,24,999
USDA,2024,0,24,999
USDA,2025,0,24,999
USDD,2018,0,24,999
USDD,2019,0,24,999
USDD,2020,0,24,999
USDD,2021,0,24,999
USDD,2022,0,24,999
USDD,2023,0,24,999
USDD,2024,0,24,999
USDD,2025,0,24,999
USHH,2018,0,24,999
USHH,2019,0,24,999
USHH,2020,0,24,999
USHH,2021,0,24,999
USHH,2022,0,24,999
USHH,2023,0,24,999
USHH,2024,0,24,999
USHH,2025,0,24,999
USKK,2018,0,24,999
USKK,2019,0,24,999
USKK,2020,0,24,999
USKK,2021,0,24,999
USKK,2022,0,24,999
USKK,2023,0,24,999
USKK,2024,0,24,999
USKK,2025,0,24,999
USMM,2018,0,24,999
USMM,2019,0,24,999
USMM,2020,0,24,999
USMM,2021,0,24,999
USMM,2022,0,24,999
USMM,2023,0,24,999
USMM,2024,0,24,999
USMM,2025,0,24,999
USNN,2018,0,24,999
USNN,2019,0,24,999
USNN,2020,0,24,999
USNN,2021,0,24,999
USNN,2022,0,24,999
USNN,2023,0,24,999
USNN,2024,0,24,999
USNN,2025,0,24,999
USNR,2018,0,24,999
USNR,2019,0,24,999
USNR,2020,0,24,999
USNR,2021,0,24,999
USNR,2022,0,24,999
USNR,2023,0,24,999
USNR,2024,0,24,999
USNR,2025,0,24,999
USPP,2018,0,24,999
USPP,2019,0,24,999
USPP,2020,0,24,999
USPP,2021,0,24,999
USPP,2022,0,24,999
USPP,2023,0,24,999
USPP,2024,0,24,999
USPP,2025,0,24,999
USRK,2018,0,24,999
USRK,2019,0,24,999
USRK,2020,0,24,999
USRK,2021,0,24,999
USRK,2022,0,24,999
USRK,2023,0,24,999
USRK,2024,0,24,999
USRK,2025,0,24,999
USRR,2018,0,24,999
USRR,2019,0,24,999
USRR,2020,0,24,999
USRR,2021,0,24,999
USRR,2022,0,24,999
USRR,2023,0,24,999
USRR,2024,0,24,999
USRR,2025,0,24,999
USSS,2018,0,24,999
USSS,2019,0,24,999
USSS,2020,0,24,999
USSS,2021,0,24,999
USSS,2022,0,24,999
USSS,2023,0,24,999
USSS,2024,0,24,999
USSS,2025,0,24,999
USTO,2018,0,24,999
USTO,2019,0,24,999
USTO,2020,0,24,999
USTO,2021,0,24,999
USTO,2022,0,24,999
USTO,2023,0,24,999
USTO,2024,0,24,999
USTO,2025,0,24,999
USTR,2018,0,24,999
USTR,2019,0,24,999
USTR,2020,0,24,999
USTR,2021,0,24,999
USTR,2022,0,24,999
USTR,2023,0,24,999
USTR,2024,0,24,999
USTR,2025,0,24,999
USUU,2018,0,24,999
USUU,2019,0,24,999
USUU,2020,0,24,999
USUU,2021,0,24,999
USUU,2022,0,24,999
USUU,2023,0,24,999
USUU,2024,0,24,999
USUU,2025,0,24,999
UTAA,2018,0,24,999
UTAA,2019,0,24,999
UTAA,2020,0,24,999
UTAA,2021,0,24,999
UTAA,2022,0,24,999
UTAA,2023,0,24,999
UTAA,2024,0,24,999
UTAA,2025,0,24,999
UTAK,2018,0,24,999
UTAK,2019,0,24,999
UTAK,2020,0,24,999
UTAK,2021,0,24,999
UTAK,2022,0,24,999
UTAK,2023,0,24,999
UTAK,2024,0,24,999
UTAK,2025,0,24,999
UTAM,2018,0,24,999
UTAM,2019,0,24,999
UTAM,2020,0,24,999
UTAM,2021,0,24,999
UTAM,2022,0,24,999
UTAM,2023,0,24,999
UTAM,2024,0,24,999
UTAM,2025,0,24,999
UTAT,2018,0,24,999
UTAT,2019,0,24,999
UTAT,2020,0,24,999
UTAT,2021,0,24,999
UTAT,2022,0,24,999
UTAT,2023,0,24,999
UTAT,2024,0,24,999
UTAT,2025,0,24,999
UTAV,2018,0,24,999
UTAV,2019,0,24,999
UTAV,2020,0,24,999
UTAV,2021,0,24,999
UTAV,2022,0,24,999
UTAV,2023,0,24,999
UTAV,2024,0,24,999
UTAV,2025,0,24,999
UTDD,2018,0,24,999
UTDD,2019,0,24,999
UTDD,2020,0,24,999
UTDD,2021,0,24,999
UTDD,2022,0,24,999
UTDD,2023,0,24,999
UTDD,2024,0,24,999
UTDD,2025,0,24,999
UTDL,2018,0,24,999
UTDL,2019,0,24,999
UTDL,2020,0,24,999
UTDL,2021,0,24,999
UTDL,2022,0,24,999
UTDL,2023,0,24,999
UTDL,2024,0,24,999
UTDL,2025,0,24,999
UTDT,2018,0,24,999
UTDT,2019,0,24,999
UTDT,2020,0,24,999
UTDT,2021,0,24,999
UTDT,2022,0,24,999
UTDT,2023,0,24,999
UTDT,2024,0,24,999
UTDT,2025,0,24,999
UTFA,2018,0,24,999
UTFA,2019,0,24,999
UTFA,2020,0,24,999
UTFA,2021,0,24,999
UTFA,2022,0,24,999
UTFA,2023,0,24,999
UTFA,2024,0,24,999
UTFA,2025,0,24,999
UTFF,2018,0,24,999
UTFF,2019,0,24,999
UTFF,2020,0,24,999
UTFF,2021,0,24,999
UTFF,2022,0,24,999
UTFF,2023,0,24,999
UTFF,2024,0,24,999
UTFF,2025,0,24,999
UTFN,2018,0,24,999
UTFN,2019,0,24,999
UTFN,2020,0,24,999
UTFN,2021,0,24,999
UTFN,2022,0,24,999
UTFN,2023,0,24,999
UTFN,2024,0,24,999
UTFN,2025,0,24,999
UTKF,2018,0,24,999
UTKF,2019,0,24,999
UTKF,2020,0,24,999
UTKF,2021,0,24,999
UTKF,2022,0,24,999
UTKF,2023,0,24,999
UTKF,2024,0,24,999
UTKF,2025,0,24,999
UTKK,2018,0,24,999
UTKK,2019,0,24,999
UTKK,2020,0,24,999
UTKK,2021,0,24,999
UTKK,2022,0,24,999
UTKK,2023,0,24,999
UTKK,2024,0,24,999
UTKK,2025,0,24,999
UTKN,2018,0,24,999
UTKN,2019,0,24,999
UTKN,2020,0,24,999
UTKN,2021,0,24,999
UTKN,2022,0,24,999
UTKN,2023,0,24,999
UTKN,2024,0,24,999
UTKN,2025,0,24,999
UTNN,2018,0,24,999
UTNN,2019,0,24,999
UTNN,2020,0,24,999
UTNN,2021,0,24,999
UTNN,2022,0,24,999
UTNN,2023,0,24,999
UTNN,2024,0,24,999
UTNN,2025,0,24,999
UTNU,2018,0,24,999
UTNU,2019,0,24,999
UTNU,2020,0,24,999
UTNU,2021,0,24,999
UTNU,2022,0,24,999
UTNU,2023,0,24,999
UTNU,2024,0,24,999
UTNU,2025,0,24,999
UTSA,2018,0,24,999
UTSA,2019,0,24,999
UTSA,2020,0,24,999
UTSA,2021,0,24,999
UTSA,2022,0,24,999
UTSA,2023,0,24,999
UTSA,2024,0,24,999
UTSA,2025,0,24,999
UTSB,2018,0,24,999
UTSB,2019,0,24,999
UTSB,2020,0,24,999
UTSB,2021,0,24,999
UTSB,2022,0,24,999
UTSB,2023,0,24,999
UTSB,2024,0,24,999
UTSB,2025,0,24,999
UTSK,2018,0,24,999
UTSK,2019,0,24,999
UTSK,2020,0,24,999
UTSK,2021,0,24,999
UTSK,2022,0,24,999
UTSK,2023,0,24,999
UTSK,2024,0,24,999
UTSK,2025,0,24,999
UTSS,2018,0,24,999
UTSS,2019,0,24,999
UTSS,2020,0,24,999
UTSS,2021,0,24,999
UTSS,2022,0,24,999
UTSS,2023,0,24,999
UTSS,2024,0,24,999
UTSS,2025,0,24,999
UTST,2018,0,24,999
UTST,2019,0,24,999
UTST,2020,0,24,999
UTST,2021,0,24,999
UTST,2022,0,24,999
UTST,2023,0,24,999
UTST,2024,0,24,999
UTST,2025,0,24,999
UTTP,2018,0,24,999
UTTP,2019,0,24,999
UTTP,2020,0,24,999
UTTP,2021,0,24,999
UTTP,2022,0,24,999
UTTP,2023,0,24,999
UTTP,2024,0,24,999
UTTP,2025,0,24,999
UTTT,2018,0,24,999
UTTT,2019,0,24,999
UTTT,2020,0,24,999
UTTT,2021,0,24,999
UTTT,2022,0,24,999
UTTT,2023,0,24,999
UTTT,2024,0,24,999
UTTT,2025,0,24,999
UTTW,2018,0,24,999
UTTW,2019,0,24,999
UTTW,2020,0,24,999
UTTW,2021,0,24,999
UTTW,2022,0,24,999
UTTW,2023,0,24,999
UTTW,2024,0,24,999
UTTW,2025,0,24,999
UUBC,2018,0,24,999
UUBC,2019,0,24,999
UUBC,2020,0,24,999
UUBC,2021,0,24,999
UUBC,2022,0,24,999
UUBC,2023,0,24,999
UUBC,2024,0,24,999
UUBC,2025,0,24,999
UUBP,2018,0,24,999
UUBP,2019,0,24,999
UUBP,2020,0,24,999
UUBP,2021,0,24,999
UUBP,2022,0,24,999
UUBP,2023,0,24,999
UUBP,2024,0,24,999
UUBP,2025,0,24,999
UUBW,2018,0,24,999
UUBW,2019,0,24,999
UUBW,2020,0,24,999
UUBW,2021,0,24,999
UUBW,2022,0,24,999
UUBW,2023,0,24,999
UUBW,2024,0,24,999
UUBW,2025,0,24,999
UUDD,2018,0,24,999
UUDD,2019,0,24,999
UUDD,2020,0,24,999
UUDD,2021,0,24,999
UUDD,2022,0,24,999
UUDD,2023,0,24,999
UUDD,2024,0,24,999
UUDD,2025,0,24,999
UUDL,2018,0,24,999
UUDL,2019,0,24,999
UUDL,2020,0,24,999
UUDL,2021,0,24,999
UUDL,2022,0,24,999
UUDL,2023,0,24,999
UUDL,2024,0,24,999
UUDL,2025,0,24,999
UUEE,2018,0,24,999
UUEE,2019,0,24,999
UUEE,2020,0,24,999
UUEE,2021,0,24,999
UUEE,2022,0,24,999
UUEE,2023,0,24,999
UUEE,2024,0,24,999
UUEE,2025,0,24,999
UUEM,2018,0,24,999
UUEM,2019,0,24,999
UUEM,2020,0,24,999
UUEM,2021,0,24,999
UUEM,2022,0,24,999
UUEM,2023,0,24,999
UUEM,2024,0,24,999
UUEM,2025,0,24,999
UUMB,2018,0,24,999
UUMB,2019,0,24,999
UUMB,2020,0,24,999
UUMB,2021,0,24,999
UUMB,2022,0,24,999
UUMB,2023,0,24,999
UUMB,2024,0,24,999
UUMB,2025,0,24,999
UUMO,2018,0,24,999
UUMO,2019,0,24,999
UUMO,2020,0,24,999
UUMO,2021,0,24,999
UUMO,2022,0,24,999
UUMO,2023,0,24,999
UUMO,2024,0,24,999
UUMO,2025,0,24,999
UUMT,2018,0,24,999
UUMT,2019,0,24,999
UUMT,2020,0,24,999
UUMT,2021,0,24,999
UUMT,2022,0,24,999
UUMT,2023,0,24,999
UUMT,2024,0,24,999
UUMT,2025,0,24,999
UUMU,2018,0,24,999
UUMU,2019,0,24,999
UUMU,2020,0,24,999
UUMU,2021,0,24,999
UUMU,2022,0,24,999
UUMU,2023,0,24,999
UUMU,2024,0,24,999
UUMU,2025,0,24,999
UUOB,2018,0,24,999
UUOB,2019,0,24,999
UUOB,2020,0,24,999
UUOB,2021,0,24,999
UUOB,2022,0,24,999
UUOB,2023,0,24,999
UUOB,2024,0,24,999
UUOB,2025,0,24,999
UUOK,2018,0,24,999
UUOK,2019,0,24,999
UUOK,2020,0,24,999
UUOK,2021,0,24,999
UUOK,2022,0,24,999
UUOK,2023,0,24,999
UUOK,2024,0,24,999
UUOK,2025,0,24,999
UUOL,2018,0,24,999
UUOL,2019,0,24,999
UUOL,2020,0,24,999
UUOL,2021,0,24,999
UUOL,2022,0,24,999
UUOL,2023,0,24,999
UUOL,2024,0,24,999
UUOL,2025,0,24,999
UUOO,2018,0,24,999
UUOO,2019,0,24,999
UUOO,2020,0,24,999
UUOO,2021,0,24,999
UUOO,2022,0,24,999
UUOO,2023,0,24,999
UUOO,2024,0,24,999
UUOO,2025,0,24,999
UUWE,2018,0,24,999
UUWE,2019,0,24,999
UUWE,2020,0,24,999
UUWE,2021,0,24,999
UUWE,2022,0,24,999
UUWE,2023,0,24,999
UUWE,2024,0,24,999
UUWE,2025,0,24,999
UUWW,2018,0,24,999
UUWW,2019,0,24,999
UUWW,2020,0,24,999
UUWW,2021,0,24,999
UUWW,2022,0,24,999
UUWW,2023,0,24,999
UUWW,2024,0,24,999
UUWW,2025,0,24,999
UUYH,2018,0,24,999
UUYH,2019,0,24,999
UUYH,2020,0,24,999
UUYH,2021,0,24,999
UUYH,2022,0,24,999
UUYH,2023,0,24,999
UUYH,2024,0,24,999
UUYH,2025,0,24,999
UUYP,2018,0,24,999
UUYP,2019,0,24,999
UUYP,2020,0,24,999
UUYP,2021,0,24,999
UUYP,2022,0,24,999
UUYP,2023,0,24,999
UUYP,2024,0,24,999
UUYP,2025,0,24,999
UUYT,2018,0,24,999
UUYT,2019,0,24,999
UUYT,2020,0,24,999
UUYT,2021,0,24,999
UUYT,2022,0,24,999
UUYT,2023,0,24,999
UUYT,2024,0,24,999
UUYT,2025,0,24,999
UUYW,2018,0,24,999
UUYW,2019,0,24,999
UUYW,2020,0,24,999
UUYW,2021,0,24,999
UUYW,2022,0,24,999
UUYW,2023,0,24,999
UUYW,2024,0,24,999
UUYW,2025,0,24,999
UUYY,2018,0,24,999
UUYY,2019,0,24,999
UUYY,2020,0,24,999
UUYY,2021,0,24,999
UUYY,2022,0,24,999
UUYY,2023,0,24,999
UUYY,2024,0,24,999
UUYY,2025,0,24,999
UWGG,2018,0,24,999
UWGG,2019,0,24,999
UWGG,2020,0,24,999
UWGG,2021,0,24,999
UWGG,2022,0,24,999
UWGG,2023,0,24,999
UWGG,2024,0,24,999
UWGG,2025,0,24,999
UWKB,2018,0,24,999
UWKB,2019,0,24,999
UWKB,2020,0,24,999
UWKB,2021,0,24,999
UWKB,2022,0,24,999
UWKB,2023,0,24,999
UWKB,2024,0,24,999
UWKB,2025,0,24,999
UWKD,2018,0,24,999
UWKD,2019,0,24,999
UWKD,2020,0,24,999
UWKD,2021,0,24,999
UWKD,2022,0,24,999
UWKD,2023,0,24,999
UWKD,2024,0,24,999
UWKD,2025,0,24,999
UWKE,2018,0,24,999
UWKE,2019,0,24,999
UWKE,2020,0,24,999
UWKE,2021,0,24,999
UWKE,2022,0,24,999
UWKE,2023,0,24,999
UWKE,2024,0,24,999
UWKE,2025,0,24,999
UWKJ,2018,0,24,999
UWKJ,2019,0,24,999
UWKJ,2020,0,24,999
UWKJ,2021,0,24,999
UWKJ,2022,0,24,999
UWKJ,2023,0,24,999
UWKJ,2024,0,24,999
UWKJ,2025,0,24,999
UWKS,2018,0,24,999
UWKS,2019,0,24,999
UWKS,2020,0,24,999
UWKS,2021,0,24,999
UWKS,2022,0,24,999
UWKS,2023,0,24,999
UWKS,2024,0,24,999
UWKS,2025,0,24,999
UWLL,2018,0,24,999
UWLL,2019,0,24,999
UWLL,2020,0,24,999
UWLL,2021,0,24,999
UWLL,2022,0,24,999
UWLL,2023,0,24,999
UWLL,2024,0,24,999
UWLL,2025,0,24,999
UWLW,2018,0,24,999
UWLW,2019,0,24,999
UWLW,2020,0,24,999
UWLW,2021,0,24,999
UWLW,2022,0,24,999
UWLW,2023,0,24,999
UWLW,2024,0,24,999
UWLW,2025,0,24,999
UWOO,2018,0,24,999
UWOO,2019,0,24,999
UWOO,2020,0,24,999
UWOO,2021,0,24,999
UWOO,2022,0,24,999
UWOO,2023,0,24,999
UWOO,2024,0,24,999
UWOO,2025,0,24,999
UWOR,2018,0,24,999
UWOR,2019,0,24,999
UWOR,2020,0,24,999
UWOR,2021,0,24,999
UWOR,2022,0,24,999
UWOR,2023,0,24,999
UWOR,2024,0,24,999
UWOR,2025,0,24,999
UWPP,2018,0,24,999
UWPP,2019,0,24,999
UWPP,2020,0,24,999
UWPP,2021,0,24,999
UWPP,2022,0,24,999
UWPP,2023,0,24,999
UWPP,2024,0,24,999
UWPP,2025,0,24,999
UWPS,2018,0,24,999
UWPS,2019,0,24,999
UWPS,2020,0,24,999
UWPS,2021,0,24,999
UWPS,2022,0,24,999
UWPS,2023,0,24,999
UWPS,2024,0,24,999
UWPS,2025,0,24,999
UWSS,2018,0,24,999
UWSS,2019,0,24,999
UWSS,2020,0,24,999
UWSS,2021,0,24,999
UWSS,2022,0,24,999
UWSS,2023,0,24,999
UWSS,2024,0,24,999
UWSS,2025,0,24,999
UWUU,2018,0,24,999
UWUU,2019,0,24,999
UWUU,2020,0,24,999
UWUU,2021,0,24,999
UWUU,2022,0,24,999
UWUU,2023,0,24,999
UWUU,2024,0,24,999
UWUU,2025,0,24,999
UWWW,2018,0,24,999
UWWW,2019,0,24,999
UWWW,2020,0,24,999
UWWW,2021,0,24,999
UWWW,2022,0,24,999
UWWW,2023,0,24,999
UWWW,2024,0,24,999
UWWW,2025,0,24,999
VAAH,2018,0,24,999
VAAH,2019,0,24,999
VAAH,2020,0,24,999
VAAH,2021,0,24,999
VAAH,2022,0,24,999
VAAH,2023,0,24,999
VAAH,2024,0,24,999
VAAH,2025,0,24,999
VAAU,2018,0,24,999
VAAU,2019,0,24,999
VAAU,2020,0,24,999
VAAU,2021,0,24,999
VAAU,2022,0,24,999
VAAU,2023,0,24,999
VAAU,2024,0,24,999
VAAU,2025,0,24,999
VABB,2018,0,24,999
VABB,2019,0,24,999
VABB,2020,0,24,999
VABB,2021,0,24,999
VABB,2022,0,24,999
VABB,2023,0,24,999
VABB,2024,0,24,999
VABB,2025,0,24,999
VABI,2018,0,24,999
VABI,2019,0,24,999
VABI,2020,0,24,999
VABI,2021,0,24,999
VABI,2022,0,24,999
VABI,2023,0,24,999
VABI,2024,0,24,999
VABI,2025,0,24,999
VABJ,2018,0,24,999
VABJ,2019,0,24,999
VABJ,2020,0,24,999
VABJ,2021,0,24,999
VABJ,2022,0,24,999
VABJ,2023,0,24,999
VABJ,2024,0,24,999
VABJ,2025,0,24,999
VABM,2018,0,24,999
VABM,2019,0,24,999
VABM,2020,0,24,999
VABM,2021,0,24,999
VABM,2022,0,24,999
VABM,2023,0,24,999
VABM,2024,0,24,999
VABM,2025,0,24,999
VABO,2018,0,24,999
VABO,2019,0,24,999
VABO,2020,0,24,999
VABO,2021,0,24,999
VABO,2022,0,24,999
VABO,2023,0,24,999
VABO,2024,0,24,999
VABO,2025,0,24,999
VABP,2018,0,24,999
VABP,2019,0,24,999
VABP,2020,0,24,999
VABP,2021,0,24,999
VABP,2022,0,24,999
VABP,2023,0,24,999
VABP,2024,0,24,999
VABP,2025,0,24,999
VABV,2018,0,24,999
VABV,2019,0,24,999
VABV,2020,0,24,999
VABV,2021,0,24,999
VABV,2022,0,24,999
VABV,2023,0,24,999
VABV,2024,0,24,999
VABV,2025,0,24,999
VADN,2018,0,24,999
VADN,2019,0,24,999
VADN,2020,0,24,999
VADN,2021,0,24,999
VADN,2022,0,24,999
VADN,2023,0,24,999
VADN,2024,0,24,999
VADN,2025,0,24,999
VAGD,2018,0,24,999
VAGD,2019,0,24,999
VAGD,2020,0,24,999
VAGD,2021,0,24,999
VAGD,2022,0,24,999
VAGD,2023,0,24,999
VAGD,2024,0,24,999
VAGD,2025,0,24,999
VAGO,2018,0,24,999
VAGO,2019,0,24,999
VAGO,2020,0,24,999
VAGO,2021,0,24,999
VAGO,2022,0,24,999
VAGO,2023,0,24,999
VAGO,2024,0,24,999
VAGO,2025,0,24,999
VAID,2018,0,24,999
VAID,2019,0,24,999
VAID,2020,0,24,999
VAID,2021,0,24,999
VAID,2022,0,24,999
VAID,2023,0,24,999
VAID,2024,0,24,999
VAID,2025,0,24,999
VAJB,2018,0,24,999
VAJB,2019,0,24,999
VAJB,2020,0,24,999
VAJB,2021,0,24,999
VAJB,2022,0,24,999
VAJB,2023,0,24,999
VAJB,2024,0,24,999
VAJB,2025,0,24,999
VAJM,2018,0,24,999
VAJM,2019,0,24,999
VAJM,2020,0,24,999
VAJM,2021,0,24,999
VAJM,2022,0,24,999
VAJM,2023,0,24,999
VAJM,2024,0,24,999
VAJM,2025,0,24,999
VAKE,2018,0,24,999
VAKE,2019,0,24,999
VAKE,2020,0,24,999
VAKE,2021,0,24,999
VAKE,2022,0,24,999
VAKE,2023,0,24,999
VAKE,2024,0,24,999
VAKE,2025,0,24,999
VAKJ,2018,0,24,999
VAKJ,2019,0,24,999
VAKJ,2020,0,24,999
VAKJ,2021,0,24,999
VAKJ,2022,0,24,999
VAKJ,2023,0,24,999
VAKJ,2024,0,24,999
VAKJ,2025,0,24,999
VAKS,2018,0,24,999
VAKS,2019,0,24,999
VAKS,2020,0,24,999
VAKS,2021,0,24,999
VAKS,2022,0,24,999
VAKS,2023,0,24,999
VAKS,2024,0,24,999
VAKS,2025,0,24,999
VAND,2018,0,24,999
VAND,2019,0,24,999
VAND,2020,0,24,999
VAND,2021,0,24,999
VAND,2022,0,24,999
VAND,2023,0,24,999
VAND,2024,0,24,999
VAND,2025,0,24,999
VANP,2018,0,24,999
VANP,2019,0,24,999
VANP,2020,0,24,999
VANP,2021,0,24,999
VANP,2022,0,24,999
VANP,2023,0,24,999
VANP,2024,0,24,999
VANP,2025,0,24,999
VANR,2018,0,24,999
VANR,2019,0,24,999
VANR,2020,0,24,999
VANR,2021,0,24,999
VANR,2022,0,24,999
VANR,2023,0,24,999
VANR,2024,0,24,999
VANR,2025,0,24,999
VAPO,2018,0,24,999
VAPO,2019,0,24,999
VAPO,2020,0,24,999
VAPO,2021,0,24,999
VAPO,2022,0,24,999
VAPO,2023,0,24,999
VAPO,2024,0,24,999
VAPO,2025,0,24,999
VAPR,2018,0,24,999
VAPR,2019,0,24,999
VAPR,2020,0,24,999
VAPR,2021,0,24,999
VAPR,2022,0,24,999
VAPR,2023,0,24,999
VAPR,2024,0,24,999
VAPR,2025,0,24,999
VARG,2018,0,24,999
VARG,2019,0,24,999
VARG,2020,0,24,999
VARG,2021,0,24,999
VARG,2022,0,24,999
VARG,2023,0,24,999
VARG,2024,0,24,999
VARG,2025,0,24,999
VARK,2018,0,24,999
VARK,2019,0,24,999
VARK,2020,0,24,999
VARK,2021,0,24,999
VARK,2022,0,24,999
VARK,2023,0,24,999
VARK,2024,0,24,999
VARK,2025,0,24,999
VARP,2018,0,24,999
VARP,2019,0,24,999
VARP,2020,0,24,999
VARP,2021,0,24,999
VARP,2022,0,24,999
VARP,2023,0,24,999
VARP,2024,0,24,999
VARP,2025,0,24,999
VASL,2018,0,24,999
VASL,2019,0,24,999
VASL,2020,0,24,999
VASL,2021,0,24,999
VASL,2022,0,24,999
VASL,2023,0,24,999
VASL,2024,0,24,999
VASL,2025,0,24,999
VASU,2018,0,24,999
VASU,2019,0,24,999
VASU,2020,0,24,999
VASU,2021,0,24,999
VASU,2022,0,24,999
VASU,2023,0,24,999
VASU,2024,0,24,999
VASU,2025,0,24,999
VAUD,2018,0,24,999
VAUD,2019,0,24,999
VAUD,2020,0,24,999
VAUD,2021,0,24,999
VAUD,2022,0,24,999
VAUD,2023,0,24,999
VAUD,2024,0,24,999
VAUD,2025,0,24,999
VCBI,2018,0,24,999
VCBI,2019,0,24,999
VCBI,2020,0,24,999
VCBI,2021,0,24,999
VCBI,2022,0,24,999
VCBI,2023,0,24,999
VCBI,2024,0,24,999
VCBI,2025,0,24,999
VCCA,2018,0,24,999
VCCA,2019,0,24,999
VCCA,2020,0,24,999
VCCA,2021,0,24,999
VCCA,2022,0,24,999
VCCA,2023,0,24,999
VCCA,2024,0,24,999
VCCA,2025,0,24,999
VCCC,2018,0,24,999
VCCC,2019,0,24,999
VCCC,2020,0,24,999
VCCC,2021,0,24,999
VCCC,2022,0,24,999
VCCC,2023,0,24,999
VCCC,2024,0,24,999
VCCC,2025,0,24,999
VCCJ,2018,0,24,999
VCCJ,2019,0,24,999
VCCJ,2020,0,24,999
VCCJ,2021,0,24,999
VCCJ,2022,0,24,999
VCCJ,2023,0,24,999
VCCJ,2024,0,24,999
VCCJ,2025,0,24,999
VCRI,2018,0,24,999
VCRI,2019,0,24,999
VCRI,2020,0,24,999
VCRI,2021,0,24,999
VCRI,2022,0,24,999
VCRI,2023,0,24,999
VCRI,2024,0,24,999
VCRI,2025,0,24,999
VDBG,2018,0,24,999
VDBG,2019,0,24,999
VDBG,2020,0,24,999
VDBG,2021,0,24,999
VDBG,2022,0,24,999
VDBG,2023,0,24,999
VDBG,2024,0,24,999
VDBG,2025,0,24,999
VDKH,2018,0,24,999
VDKH,2019,0,24,999
VDKH,2020,0,24,999
VDKH,2021,0,24,999
VDKH,2022,0,24,999
VDKH,2023,0,24,999
VDKH,2024,0,24,999
VDKH,2025,0,24,999
VDKK,2018,0,24,999
VDKK,2019,0,24,999
VDKK,2020,0,24,999
VDKK,2021,0,24,999
VDKK,2022,0,24,999
VDKK,2023,0,24,999
VDKK,2024,0,24,999
VDKK,2025,0,24,999
VDKT,2018,0,24,999
VDKT,2019,0,24,999
VDKT,2020,0,24,999
VDKT,2021,0,24,999
VDKT,2022,0,24,999
VDKT,2023,0,24,999
VDKT,2024,0,24,999
VDKT,2025,0,24,999
VDMK,2018,0,24,999
VDMK,2019,0,24,999
VDMK,2020,0,24,999
VDMK,2021,0,24,999
VDMK,2022,0,24,999
VDMK,2023,0,24,999
VDMK,2024,0,24,999
VDMK,2025,0,24,999
VDPP,2018,0,24,999
VDPP,2019,0,24,999
VDPP,2020,0,24,999
VDPP,2021,0,24,999
VDPP,2022,0,24,999
