RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth,month,day_start,day_end,min_start,min_end,start,end,duration,initial_capacity,capacity_reduction,n_flights
LPPTA14M,20,2019-08-14T12:20:00.000Z,2019-08-14T16:20:00.000Z,LPPT,AD,A,10,20,8,52,52,740,980,75620,75860,240,23,0.13043478260869565,80
LPPTA30,23,2019-07-30T06:20:00.000Z,2019-07-30T08:00:00.000Z,LPPT,AD,A,10,20,8,46,46,380,480,66620,66720,100,23,0.0,47
LPPTA01N,23,2019-08-01T20:20:00.000Z,2019-08-01T22:00:00.000Z,LPPT,AD,A,10,20,8,48,48,1220,1320,70340,70440,100,23,0.0,27
LPPTA26,20,2019-07-26T06:00:00.000Z,2019-07-26T11:00:00.000Z,LPPT,AD,A,10,20,8,33,33,360,660,47880,48180,300,23,0.13043478260869565,87
LPPTA26A,23,2019-07-26T17:00:00.000Z,2019-07-26T18:40:00.000Z,LPPT,AD,A,10,20,8,33,33,1020,1120,48540,48640,100,23,0.0,10
LPPTA24M,23,2019-07-24T11:20:00.000Z,2019-07-24T14:20:00.000Z,LPPT,AD,A,10,20,8,44,44,680,860,64040,64220,180,23,0.0,36
LPPTA18L,17,2019-07-18T16:30:00.000Z,2019-07-18T19:00:00.000Z,LPPT,AD,A,10,20,8,43,43,990,1140,62910,63060,150,23,0.2608695652173913,63
LPPTA01,23,2019-08-01T08:20:00.000Z,2019-08-01T15:00:00.000Z,LPPT,AD,A,10,20,8,48,48,500,900,69620,70020,400,23,0.0,122
LPPTA18,20,2019-07-18T12:00:00.000Z,2019-07-18T13:00:00.000Z,LPPT,AD,A,10,20,8,43,43,720,780,62640,62700,60,23,0.13043478260869565,56
LPPTA14,23,2019-08-14T06:40:00.000Z,2019-08-14T08:20:00.000Z,LPPT,AD,A,10,20,8,52,52,400,500,75280,75380,100,23,0.0,48
LPPTA05N,23,2019-08-05T21:00:00.000Z,2019-08-05T23:00:00.000Z,LPPT,AD,A,10,20,8,51,51,1260,1380,74700,74820,120,23,0.0,19
LPPTA18N,18,2019-07-18T22:30:00.000Z,2019-07-18T23:40:00.000Z,LPPT,AD,A,10,20,8,43,43,1350,1420,63270,63340,70,23,0.21739130434782608,8
LPPTA06,20,2019-08-06T06:20:00.000Z,2019-08-06T07:57:00.000Z,LPPT,AD,A,10,20,8,39,39,380,477,56540,56637,97,23,0.13043478260869565,19
LPPTA04A,23,2019-08-04T16:20:00.000Z,2019-08-04T18:20:00.000Z,LPPT,AD,A,10,20,8,31,31,980,1100,45620,45740,120,23,0.0,18
LPPTA11A,23,2019-08-11T12:00:00.000Z,2019-08-11T13:00:00.000Z,LPPT,AD,A,10,20,8,37,37,720,780,54000,54060,60,23,0.0,92
LPPTA22A,23,2019-07-22T16:20:00.000Z,2019-07-22T18:40:00.000Z,LPPT,AD,A,10,20,8,45,45,980,1120,65780,65920,140,23,0.0,75
LPPTA08M,20,2019-08-08T09:00:00.000Z,2019-08-08T13:00:00.000Z,LPPT,AD,A,10,20,8,50,50,540,780,72540,72780,240,23,0.13043478260869565,67
LPPTA31E,23,2019-07-31T21:00:00.000Z,2019-07-31T23:00:00.000Z,LPPT,AD,A,10,20,8,32,32,1260,1380,47340,47460,120,23,0.0,20
LPPTA27E,20,2019-07-27T06:00:00.000Z,2019-07-27T08:40:00.000Z,LPPT,AD,A,10,20,8,42,42,360,520,60840,61000,160,18,-0.1111111111111111,42
LPPTA07D,23,2019-08-07T15:30:00.000Z,2019-08-07T19:40:00.000Z,LPPT,AD,A,10,20,8,35,35,930,1180,51330,51580,250,23,0.0,99
LPPTA28L,23,2019-07-28T20:40:00.000Z,2019-07-28T22:00:00.000Z,LPPT,AD,A,10,20,8,41,41,1240,1320,60280,60360,80,23,0.0,11
LPPTA24A,23,2019-07-24T17:00:00.000Z,2019-07-24T17:23:00.000Z,LPPT,AD,A,10,20,8,44,44,1020,1043,64380,64403,23,23,0.0,12
LPPTA02A,23,2019-08-02T16:20:00.000Z,2019-08-02T18:00:00.000Z,LPPT,AD,A,10,20,8,38,38,980,1080,55700,55800,100,23,0.0,29
LPPTA31M,23,2019-07-31T13:05:00.000Z,2019-07-31T17:00:00.000Z,LPPT,AD,A,10,20,8,32,32,785,1020,46865,47100,235,23,0.0,47
LPPTA07M,20,2019-08-07T06:20:00.000Z,2019-08-07T09:40:00.000Z,LPPT,AD,A,10,20,8,35,35,380,580,50780,50980,200,23,0.13043478260869565,64
LPPTA18M,20,2019-07-18T06:00:00.000Z,2019-07-18T09:00:00.000Z,LPPT,AD,A,10,20,8,43,43,360,540,62280,62460,180,23,0.13043478260869565,43
LPPTA27,20,2019-07-27T14:00:00.000Z,2019-07-27T18:00:00.000Z,LPPT,AD,A,10,20,8,42,42,840,1080,61320,61560,240,23,0.13043478260869565,143
LPPTA13M,23,2019-08-13T06:00:00.000Z,2019-08-13T07:59:00.000Z,LPPT,AD,A,10,20,8,47,47,360,479,68040,68159,119,23,0.0,45
LPPTA08X,17,2019-08-08T16:00:00.000Z,2019-08-08T18:00:00.000Z,LPPT,AD,A,10,20,8,50,50,960,1080,72960,73080,120,23,0.2608695652173913,23
LPPTA19,20,2019-07-19T06:00:00.000Z,2019-07-19T08:40:00.000Z,LPPT,AD,A,10,20,8,36,36,360,520,52200,52360,160,23,0.13043478260869565,13
LPPTA08A,19,2019-08-08T13:20:00.000Z,2019-08-08T15:00:00.000Z,LPPT,AD,A,10,20,8,50,50,800,900,72800,72900,100,23,0.17391304347826086,39
LPPTA18,23,2019-07-18T13:00:00.000Z,2019-07-18T14:00:00.000Z,LPPT,AD,A,10,20,8,43,43,780,840,62700,62760,60,23,0.0,56
LPPTA12M,20,2019-08-12T06:20:00.000Z,2019-08-12T08:40:00.000Z,LPPT,AD,A,10,20,8,40,40,380,520,57980,58120,140,23,0.13043478260869565,75
LPPTA10M,23,2019-08-10T08:00:00.000Z,2019-08-10T10:40:00.000Z,LPPT,AD,A,10,20,8,55,55,480,640,79680,79840,160,23,0.0,41
LPPTA18X,20,2019-07-18T10:00:00.000Z,2019-07-18T12:00:00.000Z,LPPT,AD,A,10,20,8,43,43,600,720,62520,62640,120,23,0.13043478260869565,7
LPPTA22L,23,2019-07-22T20:40:00.000Z,2019-07-22T22:00:00.000Z,LPPT,AD,A,10,20,8,45,45,1240,1320,66040,66120,80,23,0.0,21
LPPTA05,23,2019-08-05T06:20:00.000Z,2019-08-05T07:40:00.000Z,LPPT,AD,A,10,20,8,51,51,380,460,73820,73900,80,23,0.0,15
LPPTA26L,23,2019-07-26T21:00:00.000Z,2019-07-26T23:00:00.000Z,LPPT,AD,A,10,20,8,33,33,1260,1380,48780,48900,120,23,0.0,22
LPPTA12A,23,2019-08-12T14:00:00.000Z,2019-08-12T15:20:00.000Z,LPPT,AD,A,10,20,8,40,40,840,920,58440,58520,80,23,0.0,29
LPPTA03E,23,2019-08-03T06:20:00.000Z,2019-08-03T10:40:00.000Z,LPPT,AD,A,10,20,8,56,56,380,640,81020,81280,260,23,0.0,40
LPPTA02,23,2019-08-02T11:20:00.000Z,2019-08-02T13:00:00.000Z,LPPT,AD,A,10,20,8,38,38,680,780,55400,55500,100,23,0.0,122
LPPTA11N,23,2019-08-11T20:40:00.000Z,2019-08-11T22:00:00.000Z,LPPT,AD,A,10,20,8,37,37,1240,1320,54520,54600,80,23,0.0,22
LPPTA21A,23,2019-07-21T16:20:00.000Z,2019-07-21T19:20:00.000Z,LPPT,AD,A,10,20,8,54,54,980,1160,78740,78920,180,23,0.0,23
LPPTA27N,23,2019-07-27T20:40:00.000Z,2019-07-27T22:20:00.000Z,LPPT,AD,A,10,20,8,42,42,1240,1340,61720,61820,100,23,0.0,7
LPPTA23M,23,2019-07-23T11:20:00.000Z,2019-07-23T15:00:00.000Z,LPPT,AD,A,10,20,8,30,30,680,900,43880,44100,220,23,0.0,36
LPPTA21N,23,2019-07-21T20:20:00.000Z,2019-07-21T22:40:00.000Z,LPPT,AD,A,10,20,8,54,54,1220,1360,78980,79120,140,23,0.0,51
LPPTA14L,23,2019-08-14T21:00:00.000Z,2019-08-14T22:40:00.000Z,LPPT,AD,A,10,20,8,52,52,1260,1360,76140,76240,100,23,0.0,43
LPPTA31M,20,2019-07-31T11:40:00.000Z,2019-07-31T13:05:00.000Z,LPPT,AD,A,10,20,8,32,32,700,785,46780,46865,85,23,0.13043478260869565,47
LPPTA21E,20,2019-07-21T06:20:00.000Z,2019-07-21T08:25:00.000Z,LPPT,AD,A,10,20,8,54,54,380,505,78140,78265,125,23,0.13043478260869565,14
LPPTA20A,23,2019-07-20T20:40:00.000Z,2019-07-20T22:00:00.000Z,LPPT,AD,A,10,20,8,53,53,1240,1320,77560,77640,80,23,0.0,37
LPPTA09,20,2019-08-09T16:00:00.000Z,2019-08-09T19:00:00.000Z,LPPT,AD,A,10,20,8,34,34,960,1140,49920,50100,180,23,0.13043478260869565,163
LPPTA29A,23,2019-07-29T12:20:00.000Z,2019-07-29T13:40:00.000Z,LPPT,AD,A,10,20,8,49,49,740,820,71300,71380,80,23,0.0,1
LPPTA07D,23,2019-08-07T12:00:00.000Z,2019-08-07T13:30:00.000Z,LPPT,AD,A,10,20,8,35,35,720,810,51120,51210,90,23,0.0,99
LPPTA21,23,2019-07-21T09:00:00.000Z,2019-07-21T10:40:00.000Z,LPPT,AD,A,10,20,8,54,54,540,640,78300,78400,100,23,0.0,24
LPPTA12,23,2019-08-12T21:00:00.000Z,2019-08-12T23:00:00.000Z,LPPT,AD,A,10,20,8,40,40,1260,1380,58860,58980,120,23,0.0,51
LPPTA19L,18,2019-07-19T22:00:00.000Z,2019-07-19T23:00:00.000Z,LPPT,AD,A,10,20,8,36,36,1320,1380,53160,53220,60,12,-0.5,31
LPPTA25,15,2019-07-25T07:40:00.000Z,2019-07-25T11:00:00.000Z,LPPT,AD,A,10,20,8,29,29,460,660,42220,42420,200,23,0.34782608695652173,172
LPPTA07D,19,2019-08-07T09:40:00.000Z,2019-08-07T12:00:00.000Z,LPPT,AD,A,10,20,8,35,35,580,720,50980,51120,140,23,0.17391304347826086,99
LPPTA23,20,2019-07-23T06:00:00.000Z,2019-07-23T08:00:00.000Z,LPPT,AD,A,10,20,8,30,30,360,480,43560,43680,120,23,0.13043478260869565,98
LPPTA31,23,2019-07-31T06:20:00.000Z,2019-07-31T08:20:00.000Z,LPPT,AD,A,10,20,8,32,32,380,500,46460,46580,120,23,0.0,6
LPPTA19L,23,2019-07-19T20:40:00.000Z,2019-07-19T22:00:00.000Z,LPPT,AD,A,10,20,8,36,36,1240,1320,53080,53160,80,12,-0.9166666666666666,31
LPPTA20,20,2019-07-20T11:20:00.000Z,2019-07-20T16:00:00.000Z,LPPT,AD,A,10,20,8,53,53,680,960,77000,77280,280,23,0.13043478260869565,79
LPPTA30N,23,2019-07-30T20:20:00.000Z,2019-07-30T21:04:00.000Z,LPPT,AD,A,10,20,8,46,46,1220,1264,67460,67504,44,23,0.0,39
LPPTA18L,23,2019-07-18T19:00:00.000Z,2019-07-18T20:00:00.000Z,LPPT,AD,A,10,20,8,43,43,1140,1200,63060,63120,60,23,0.0,63
LPPTA25,23,2019-07-25T11:40:00.000Z,2019-07-25T13:00:00.000Z,LPPT,AD,A,10,20,8,29,29,700,780,42460,42540,80,23,0.0,172
LPPTA03,23,2019-08-03T13:25:00.000Z,2019-08-03T16:00:00.000Z,LPPT,AD,A,10,20,8,56,56,805,960,81445,81600,155,23,0.0,147
LPPTA04N,23,2019-08-04T20:20:00.000Z,2019-08-04T22:50:00.000Z,LPPT,AD,A,10,20,8,31,31,1220,1370,45860,46010,150,23,0.0,27
LPPTA19M,23,2019-07-19T09:20:00.000Z,2019-07-19T09:50:00.000Z,LPPT,AD,A,10,20,8,36,36,560,590,52400,52430,30,23,0.0,2
LPPTA03,23,2019-08-03T11:20:00.000Z,2019-08-03T13:00:00.000Z,LPPT,AD,A,10,20,8,56,56,680,780,81320,81420,100,23,0.0,147
LPPTA20M,20,2019-07-20T06:00:00.000Z,2019-07-20T08:00:00.000Z,LPPT,AD,A,10,20,8,53,53,360,480,76680,76800,120,23,0.13043478260869565,54
LPPTA18,20,2019-07-18T14:00:00.000Z,2019-07-18T16:00:00.000Z,LPPT,AD,A,10,20,8,43,43,840,960,62760,62880,120,23,0.13043478260869565,56
LPPTA12X,23,2019-08-12T17:20:00.000Z,2019-08-12T19:00:00.000Z,LPPT,AD,A,10,20,8,40,40,1040,1140,58640,58740,100,23,0.0,8
LPPTA18M,23,2019-07-18T09:00:00.000Z,2019-07-18T10:00:00.000Z,LPPT,AD,A,10,20,8,43,43,540,600,62460,62520,60,23,0.0,43
LPPTA14M,23,2019-08-14T11:20:00.000Z,2019-08-14T12:20:00.000Z,LPPT,AD,A,10,20,8,52,52,680,740,75560,75620,60,23,0.0,80
LPPTA01,20,2019-08-01T06:00:00.000Z,2019-08-01T08:20:00.000Z,LPPT,AD,A,10,20,8,48,48,360,500,69480,69620,140,23,0.13043478260869565,122
LPPTA07D,17,2019-08-07T13:30:00.000Z,2019-08-07T15:30:00.000Z,LPPT,AD,A,10,20,8,35,35,810,930,51210,51330,120,23,0.2608695652173913,99
LPPTA02N,18,2019-08-02T21:00:00.000Z,2019-08-02T23:00:00.000Z,LPPT,AD,A,10,20,8,38,38,1260,1380,55980,56100,120,23,0.21739130434782608,32
LPPTA29M,20,2019-07-29T06:20:00.000Z,2019-07-29T09:00:00.000Z,LPPT,AD,A,10,20,8,49,49,380,540,70940,71100,160,23,0.13043478260869565,29
LPPTA27,23,2019-07-27T11:40:00.000Z,2019-07-27T14:00:00.000Z,LPPT,AD,A,10,20,8,42,42,700,840,61180,61320,140,23,0.0,143
LPPTA24E,20,2019-07-24T07:40:00.000Z,2019-07-24T09:00:00.000Z,LPPT,AD,A,10,20,8,44,44,460,540,63820,63900,80,23,0.13043478260869565,30
LPPTA29,23,2019-07-29T20:40:00.000Z,2019-07-29T23:00:00.000Z,LPPT,AD,A,10,20,8,49,49,1240,1380,71800,71940,140,23,0.0,148
LPPTA09,20,2019-08-09T10:00:00.000Z,2019-08-09T13:00:00.000Z,LPPT,AD,A,10,20,8,34,34,600,780,49560,49740,180,23,0.13043478260869565,163
LPPTA08E,12,2019-08-08T05:00:00.000Z,2019-08-08T09:01:00.000Z,LPPT,AD,A,10,20,8,50,50,300,541,72300,72541,241,18,0.3333333333333333,52
LPPTA13,23,2019-08-13T11:40:00.000Z,2019-08-13T16:00:00.000Z,LPPT,AD,A,10,20,8,47,47,700,960,68380,68640,260,23,0.0,99
LPPTA28A,23,2019-07-28T11:20:00.000Z,2019-07-28T14:00:00.000Z,LPPT,AD,A,10,20,8,41,41,680,840,59720,59880,160,23,0.0,107
LPPTA06N,23,2019-08-06T21:00:00.000Z,2019-08-06T22:00:00.000Z,LPPT,AD,A,10,20,8,39,39,1260,1320,57420,57480,60,23,0.0,9
LPPTA21M,23,2019-07-21T11:00:00.000Z,2019-07-21T13:20:00.000Z,LPPT,AD,A,10,20,8,54,54,660,800,78420,78560,140,23,0.0,23
LPPTA19A,20,2019-07-19T15:05:00.000Z,2019-07-19T15:40:00.000Z,LPPT,AD,A,10,20,8,36,36,905,940,52745,52780,35,23,0.13043478260869565,66
LPPTA09,19,2019-08-09T13:00:00.000Z,2019-08-09T16:00:00.000Z,LPPT,AD,A,10,20,8,34,34,780,960,49740,49920,180,23,0.17391304347826086,163
LPPTA28,20,2019-07-28T06:20:00.000Z,2019-07-28T07:30:00.000Z,LPPT,AD,A,10,20,8,41,41,380,450,59420,59490,70,23,0.13043478260869565,155
LPPTA07L,23,2019-08-07T20:40:00.000Z,2019-08-07T22:00:00.000Z,LPPT,AD,A,10,20,8,35,35,1240,1320,51640,51720,80,18,-0.2777777777777778,17
LPPTA14A,23,2019-08-14T17:20:00.000Z,2019-08-14T19:00:00.000Z,LPPT,AD,A,10,20,8,52,52,1040,1140,75920,76020,100,23,0.0,20
LPPTA26,23,2019-07-26T11:00:00.000Z,2019-07-26T13:00:00.000Z,LPPT,AD,A,10,20,8,33,33,660,780,48180,48300,120,23,0.0,87
LSGCA30,3,2019-07-30T07:20:00.000Z,2019-07-30T09:00:00.000Z,LSGC,AD,A,14,20,8,46,46,440,540,66680,66780,100,3,0.0,0
LSGGA11A,20,2019-08-11T15:00:00.000Z,2019-08-11T17:20:00.000Z,LSGG/LFI,AZ,A,10,20,8,37,37,900,1040,54180,54320,140,25,0.2,0
LSGGA20,17,2019-07-20T20:20:00.000Z,2019-07-20T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,53,53,1220,1320,77540,77640,100,17,0.0,0
LSGGA23A,22,2019-07-23T14:20:00.000Z,2019-07-23T15:20:00.000Z,LSGG/LFI,AZ,A,10,20,8,30,30,860,920,44060,44120,60,25,0.12,0
LSGGA27A,18,2019-07-27T14:30:00.000Z,2019-07-27T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,42,42,870,900,61350,61380,30,25,0.28,0
LSGGA01,17,2019-08-01T20:25:00.000Z,2019-08-01T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,48,48,1225,1320,70345,70440,95,25,0.32,0
LSGGA04N,17,2019-08-04T20:20:00.000Z,2019-08-04T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,31,31,1220,1320,45860,45960,100,22,0.22727272727272727,0
LSGGA29,25,2019-07-29T15:00:00.000Z,2019-07-29T17:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,49,49,900,1020,71460,71580,120,25,0.0,0
LSGGA20A,22,2019-07-20T12:20:00.000Z,2019-07-20T12:40:00.000Z,LSGG/LFI,AZ,A,10,20,8,53,53,740,760,77060,77080,20,25,0.12,0
LSGGA26A,20,2019-07-26T15:20:00.000Z,2019-07-26T18:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,33,33,920,1080,48440,48600,160,25,0.2,0
LSGGA13A,22,2019-08-13T14:20:00.000Z,2019-08-13T16:40:00.000Z,LSGG/LFI,AZ,A,10,20,8,47,47,860,1000,68540,68680,140,25,0.12,0
LSGGA21,22,2019-07-21T14:40:00.000Z,2019-07-21T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,54,54,880,900,78640,78660,20,25,0.12,0
LSGGA106,17,2019-08-06T19:40:00.000Z,2019-08-06T21:20:00.000Z,LSGG/LFI,AZ,A,10,20,8,39,39,1180,1280,57340,57440,100,21,0.19047619047619047,0
LSGGA07,15,2019-08-07T20:30:00.000Z,2019-08-07T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,35,35,1230,1320,51630,51720,90,17,0.11764705882352941,0
LSGGA01,10,2019-08-01T22:00:00.000Z,2019-08-01T22:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,48,48,1320,1350,70440,70470,30,25,0.6,0
LSGGA22A,22,2019-07-22T14:40:00.000Z,2019-07-22T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,45,45,880,900,65680,65700,20,25,0.12,0
LSGGA11N,17,2019-08-11T20:30:00.000Z,2019-08-11T20:59:00.000Z,LSGG/LFI,AZ,A,10,20,8,37,37,1230,1259,54510,54539,29,17,0.0,0
LSGGA21N,10,2019-07-21T22:00:00.000Z,2019-07-21T22:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,54,54,1320,1350,79080,79110,30,10,0.0,0
LSGGA28,17,2019-07-28T18:40:00.000Z,2019-07-28T19:40:00.000Z,LSGG/LFI,AZ,A,9,20,8,41,41,1120,1180,60160,60220,60,21,0.19047619047619047,0
LSGGA21N,17,2019-07-21T20:30:00.000Z,2019-07-21T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,54,54,1230,1320,78990,79080,90,10,-0.7,0
LSGGA30,25,2019-07-30T15:00:00.000Z,2019-07-30T16:00:00.000Z,LSGG/LFI,AZ,A,6,20,8,46,46,900,960,67140,67200,60,25,0.0,0
LSGGA05N,15,2019-08-05T20:20:00.000Z,2019-08-05T20:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,51,51,1220,1230,74660,74670,10,22,0.3181818181818182,0
LSGGA31A,22,2019-07-31T15:20:00.000Z,2019-07-31T16:40:00.000Z,LSGG/LFI,AZ,A,8,20,8,32,32,920,1000,47000,47080,80,25,0.12,0
LSGGAR06,18,2019-08-06T14:20:00.000Z,2019-08-06T17:20:00.000Z,LSGG/LFI,AZ,A,10,20,8,39,39,860,1040,57020,57200,180,25,0.28,0
LSGGA28N,17,2019-07-28T20:40:00.000Z,2019-07-28T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,41,41,1240,1320,60280,60360,80,17,0.0,0
LSGGA22,22,2019-07-22T08:40:00.000Z,2019-07-22T10:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,45,45,520,600,65320,65400,80,25,0.12,0
LSGGA31,25,2019-07-31T09:40:00.000Z,2019-07-31T10:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,32,32,580,600,46660,46680,20,25,0.0,0
LSGGA22A,25,2019-07-22T15:00:00.000Z,2019-07-22T16:40:00.000Z,LSGG/LFI,AZ,A,10,20,8,45,45,900,1000,65700,65800,100,25,0.0,0
LSGGA07,20,2019-08-07T19:40:00.000Z,2019-08-07T20:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,35,35,1180,1230,51580,51630,50,17,-0.17647058823529413,0
LSGGA28,22,2019-07-28T14:00:00.000Z,2019-07-28T18:40:00.000Z,LSGG/LFI,AZ,A,9,20,8,41,41,840,1120,59880,60160,280,21,-0.047619047619047616,0
LSGGA09,19,2019-08-09T16:00:00.000Z,2019-08-09T17:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,34,34,960,1050,49920,50010,90,25,0.24,0
LSGGA21,25,2019-07-21T15:00:00.000Z,2019-07-21T16:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,54,54,900,960,78660,78720,60,25,0.0,0
LSGGA11A,18,2019-08-11T14:40:00.000Z,2019-08-11T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,37,37,880,900,54160,54180,20,25,0.28,0
LSGGA25A,22,2019-07-25T15:20:00.000Z,2019-07-25T17:40:00.000Z,LSGG/LFI,AZ,A,10,20,8,29,29,920,1060,42680,42820,140,25,0.12,0
LSGGA30,22,2019-07-30T14:20:00.000Z,2019-07-30T15:00:00.000Z,LSGG/LFI,AZ,A,6,20,8,46,46,860,900,67100,67140,40,25,0.12,0
LSGGA28N,10,2019-07-28T22:00:00.000Z,2019-07-28T22:15:00.000Z,LSGG/LFI,AZ,A,10,20,8,41,41,1320,1335,60360,60375,15,17,0.4117647058823529,0
LSGGA27A,20,2019-07-27T15:00:00.000Z,2019-07-27T15:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,42,42,900,930,61380,61410,30,25,0.2,0
LSGGA11,22,2019-08-11T08:00:00.000Z,2019-08-11T09:20:00.000Z,LSGG/LFI,AZ,A,10,20,8,37,37,480,560,53760,53840,80,25,0.12,0
LSGGA11N,22,2019-08-11T20:00:00.000Z,2019-08-11T20:30:00.000Z,LSGG/LFI,AZ,A,10,20,8,37,37,1200,1230,54480,54510,30,17,-0.29411764705882354,0
LSGGA20A,25,2019-07-20T11:40:00.000Z,2019-07-20T12:20:00.000Z,LSGG/LFI,AZ,A,10,20,8,53,53,700,740,77020,77060,40,25,0.0,0
LSGGA04,25,2019-08-04T14:40:00.000Z,2019-08-04T16:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,31,31,880,960,45520,45600,80,25,0.0,0
LSGGA19M,25,2019-07-19T07:20:00.000Z,2019-07-19T09:00:00.000Z,LSGG/LFI,AZ,A,10,20,8,36,36,440,540,52280,52380,100,25,0.0,0
LSGGA31,22,2019-07-31T09:00:00.000Z,2019-07-31T09:40:00.000Z,LSGG/LFI,AZ,A,10,20,8,32,32,540,580,46620,46660,40,25,0.12,0
LSZHA31A,26,2019-07-31T19:00:00.000Z,2019-07-31T21:00:00.000Z,LSZH,AD,A,10,20,8,32,32,1140,1260,47220,47340,120,40,0.35,39
LSZHA01,36,2019-08-01T09:00:00.000Z,2019-08-01T10:00:00.000Z,LSZH,AD,A,6,20,8,48,48,540,600,69660,69720,60,40,0.1,56
LSZHA26A,36,2019-07-26T13:20:00.000Z,2019-07-26T15:40:00.000Z,LSZH,AD,A,6,20,8,33,33,800,940,48320,48460,140,40,0.1,57
LSZHA11,36,2019-08-11T09:00:00.000Z,2019-08-11T10:00:00.000Z,LSZH,AD,A,6,20,8,37,37,540,600,53820,53880,60,40,0.1,37
LSZHA25A,30,2019-07-25T13:20:00.000Z,2019-07-25T14:39:00.000Z,LSZH,AD,A,6,20,8,29,29,800,879,42560,42639,79,40,0.25,30
LSZHA05,34,2019-08-05T08:00:00.000Z,2019-08-05T09:00:00.000Z,LSZH,AD,A,6,20,8,51,51,480,540,73920,73980,60,40,0.15,82
LSZHA14,34,2019-08-14T08:00:00.000Z,2019-08-14T09:00:00.000Z,LSZH,AD,A,6,20,8,52,52,480,540,75360,75420,60,40,0.15,80
LSZHA29,34,2019-07-29T08:00:00.000Z,2019-07-29T09:00:00.000Z,LSZH,AD,A,6,20,8,49,49,480,540,71040,71100,60,40,0.15,27
LSZHA20,34,2019-07-20T08:00:00.000Z,2019-07-20T09:00:00.000Z,LSZH,AD,A,6,20,8,53,53,480,540,76800,76860,60,40,0.15,36
LSZHA28,32,2019-07-28T08:00:00.000Z,2019-07-28T08:20:00.000Z,LSZH,AD,A,6,20,8,41,41,480,500,59520,59540,20,40,0.2,78
LSZHA19,36,2019-07-19T09:00:00.000Z,2019-07-19T10:00:00.000Z,LSZH,AD,A,6,20,8,36,36,540,600,52380,52440,60,40,0.1,34
LSZHA04,36,2019-08-04T09:00:00.000Z,2019-08-04T10:00:00.000Z,LSZH,AD,A,6,20,8,31,31,540,600,45180,45240,60,40,0.1,75
LSZHA05,40,2019-08-05T10:00:00.000Z,2019-08-05T10:40:00.000Z,LSZH,AD,A,6,20,8,51,51,600,640,74040,74080,40,40,0.0,82
LSZHA19A,40,2019-07-19T13:40:00.000Z,2019-07-19T14:48:00.000Z,LSZH,AD,A,6,20,8,36,36,820,888,52660,52728,68,40,0.0,20
LSZHA18,34,2019-07-18T08:00:00.000Z,2019-07-18T09:00:00.000Z,LSZH,AD,A,6,20,8,43,43,480,540,62400,62460,60,40,0.15,47
LSZHA14,36,2019-08-14T09:00:00.000Z,2019-08-14T10:00:00.000Z,LSZH,AD,A,6,20,8,52,52,540,600,75420,75480,60,40,0.1,80
LSZHA24M,32,2019-07-24T08:00:00.000Z,2019-07-24T09:00:00.000Z,LSZH,AD,A,6,20,8,44,44,480,540,63840,63900,60,40,0.2,83
LSZHA08,34,2019-08-08T08:00:00.000Z,2019-08-08T09:00:00.000Z,LSZH,AD,A,6,20,8,50,50,480,540,72480,72540,60,40,0.15,52
LSZHA12N,30,2019-08-12T19:00:00.000Z,2019-08-12T21:00:00.000Z,LSZH,AD,A,10,20,8,40,40,1140,1260,58740,58860,120,30,0.0,15
LSZHA12,34,2019-08-12T08:00:00.000Z,2019-08-12T09:00:00.000Z,LSZH,AD,A,10,20,8,40,40,480,540,58080,58140,60,40,0.15,84
LSZHA02,28,2019-08-02T08:00:00.000Z,2019-08-02T11:40:00.000Z,LSZH,AD,A,6,20,8,38,38,480,700,55200,55420,220,40,0.3,103
LSZHA11A,36,2019-08-11T13:21:00.000Z,2019-08-11T16:00:00.000Z,LSZH,AD,A,6,20,8,37,37,801,960,54081,54240,159,40,0.1,129
LSZHA06A,28,2019-08-06T13:00:00.000Z,2019-08-06T14:00:00.000Z,LSZH,AD,A,10,20,8,39,39,780,840,56940,57000,60,40,0.3,150
