RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth
LFSBA27,12,2019-06-27T06:30:00.000Z,2019-06-27T08:32:00.000Z,LFSB,AD,A,10,20
LFSBA27,8,2019-06-27T02:30:00.000Z,2019-06-27T06:30:00.000Z,LFSB,AD,A,10,20
LFSBA27M,12,2019-06-27T10:20:00.000Z,2019-06-27T12:27:00.000Z,LFSB,AD,A,10,20
LFSBA28,8,2019-06-28T02:30:00.000Z,2019-06-28T06:00:00.000Z,LFSB,AD,A,10,20
LFSBA27A,12,2019-06-27T17:30:00.000Z,2019-06-27T19:14:00.000Z,LFSB,AD,A,10,20
LFSBA26,16,2019-06-26T18:40:00.000Z,2019-06-26T22:00:00.000Z,LFSB,AD,A,15,20
LFSBA26,8,2019-06-26T18:00:00.000Z,2019-06-26T18:40:00.000Z,LFSB,AD,A,15,20
LFSBA25,18,2019-06-25T19:40:00.000Z,2019-06-25T21:20:00.000Z,LFSB,AD,A,10,20
LFSBA24,16,2019-06-24T20:00:00.000Z,2019-06-24T21:00:00.000Z,LFSB,AD,A,10,20
LFSTA15,9,2019-07-15T12:00:00.000Z,2019-07-15T13:00:00.000Z,LFST,AD,A,15,20
LFTHG07,0,2019-07-07T11:30:00.000Z,2019-07-07T13:00:00.000Z,LFTH,AD,G,10,20
LFTH06,0,2019-07-06T12:30:00.000Z,2019-07-06T13:30:00.000Z,LFTH,AD,G,10,20
LFTH04,4,2019-07-04T15:00:00.000Z,2019-07-04T23:00:00.000Z,LFTH,AD,G,20,20
LFTHA14,0,2019-07-14T11:30:00.000Z,2019-07-14T13:00:00.000Z,LFTH,AD,A,10,20
LFTHA23,0,2019-06-23T11:45:00.000Z,2019-06-23T12:45:00.000Z,LFTH,AD,A,10,20
LFTHD14,0,2019-07-14T11:30:00.000Z,2019-07-14T13:00:00.000Z,LFTH,AD,D,10,20
LFTZA11,0,2019-07-11T13:45:00.000Z,2019-07-11T15:00:00.000Z,LFTZ,AD,A,10,20
LFTZA12,0,2019-07-12T14:00:00.000Z,2019-07-12T15:41:00.000Z,LFTZ,AD,A,10,20
LGAVA17M,23,2019-07-17T15:40:00.000Z,2019-07-17T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA16M,23,2019-07-16T05:20:00.000Z,2019-07-16T07:20:00.000Z,LGAV,AD,A,10,20
LGAVA17M,22,2019-07-17T10:00:00.000Z,2019-07-17T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA17M,24,2019-07-17T08:20:00.000Z,2019-07-17T10:00:00.000Z,LGAV,AD,A,10,20
LGAVA15A,22,2019-07-15T12:00:00.000Z,2019-07-15T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA15,22,2019-07-15T10:00:00.000Z,2019-07-15T10:48:00.000Z,LGAV,AD,A,10,20
LGAVA16,26,2019-07-16T17:20:00.000Z,2019-07-16T18:36:00.000Z,LGAV,AD,A,10,20
LGAVA16,24,2019-07-16T15:20:00.000Z,2019-07-16T17:20:00.000Z,LGAV,AD,A,10,20
LGAVA15,24,2019-07-15T08:20:00.000Z,2019-07-15T10:00:00.000Z,LGAV,AD,A,10,20
LGAVA16,23,2019-07-16T08:20:00.000Z,2019-07-16T15:20:00.000Z,LGAV,AD,A,10,20
LGAVA14,24,2019-07-14T08:20:00.000Z,2019-07-14T21:30:00.000Z,LGAV,AD,A,10,20
LGAVA13,24,2019-07-13T08:00:00.000Z,2019-07-13T09:30:00.000Z,LGAV,AD,A,10,20
LGAVA13,24,2019-07-13T11:00:00.000Z,2019-07-13T19:00:00.000Z,LGAV,AD,A,10,20
LGAVA13,22,2019-07-13T09:30:00.000Z,2019-07-13T11:00:00.000Z,LGAV,AD,A,10,20
LGAVA12,24,2019-07-12T08:20:00.000Z,2019-07-12T10:00:00.000Z,LGAV,AD,A,10,20
LGAVA11,22,2019-07-11T12:00:00.000Z,2019-07-11T14:10:00.000Z,LGAV,AD,A,10,20
LGAVA12,24,2019-07-12T12:40:00.000Z,2019-07-12T14:40:00.000Z,LGAV,AD,A,10,20
LGAVA11,24,2019-07-11T05:00:00.000Z,2019-07-11T12:00:00.000Z,LGAV,AD,A,10,20
LGAVA11,23,2019-07-11T15:40:00.000Z,2019-07-11T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA12A,22,2019-07-12T15:20:00.000Z,2019-07-12T17:40:00.000Z,LGAV,AD,A,10,20
LGAVA12,22,2019-07-12T10:00:00.000Z,2019-07-12T12:40:00.000Z,LGAV,AD,A,10,20
LGAVA11,25,2019-07-11T14:10:00.000Z,2019-07-11T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA12A,25,2019-07-12T17:40:00.000Z,2019-07-12T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA09M,24,2019-07-09T08:00:00.000Z,2019-07-09T19:40:00.000Z,LGAV,AD,A,10,20
LGAVA08,24,2019-07-08T11:00:00.000Z,2019-07-08T20:20:00.000Z,LGAV,AD,A,10,20
LGAVA08,22,2019-07-08T09:20:00.000Z,2019-07-08T11:00:00.000Z,LGAV,AD,A,10,20
LGAVA08,26,2019-07-08T08:20:00.000Z,2019-07-08T09:20:00.000Z,LGAV,AD,A,10,20
LGAVA10M,24,2019-07-10T08:20:00.000Z,2019-07-10T20:00:00.000Z,LGAV,AD,A,10,20
LGAVA09E,24,2019-07-09T05:40:00.000Z,2019-07-09T06:40:00.000Z,LGAV,AD,A,10,20
LGAVA06,24,2019-07-06T13:00:00.000Z,2019-07-06T18:40:00.000Z,LGAV,AD,A,10,20
LGAVA07M,24,2019-07-07T08:40:00.000Z,2019-07-07T18:00:00.000Z,LGAV,AD,A,10,20
LGAVA06,22,2019-07-06T10:20:00.000Z,2019-07-06T13:00:00.000Z,LGAV,AD,A,10,20
LGAVA07M,26,2019-07-07T18:00:00.000Z,2019-07-07T20:25:00.000Z,LGAV,AD,A,10,20
LGAVA06,26,2019-07-06T08:40:00.000Z,2019-07-06T10:20:00.000Z,LGAV,AD,A,10,20
LGAVA04,26,2019-07-04T17:40:00.000Z,2019-07-04T19:02:00.000Z,LGAV,AD,A,10,20
LGAVA05,24,2019-07-05T14:20:00.000Z,2019-07-05T16:48:00.000Z,LGAV,AD,A,10,20
LGAVA05,22,2019-07-05T16:48:00.000Z,2019-07-05T17:00:00.000Z,LGAV,AD,A,10,20
LGAVA05,26,2019-07-05T17:00:00.000Z,2019-07-05T20:01:00.000Z,LGAV,AD,A,10,20
LGAVA05L,26,2019-07-05T19:20:00.000Z,2019-07-05T21:20:00.000Z,LGAV,AD,A,10,20
LGAVA05,22,2019-07-05T08:20:00.000Z,2019-07-05T14:20:00.000Z,LGAV,AD,A,10,20
LGAVA04,22,2019-07-04T08:00:00.000Z,2019-07-04T17:40:00.000Z,LGAV,AD,A,10,20
LGAVA02,26,2019-07-02T10:40:00.000Z,2019-07-02T12:00:00.000Z,LGAV,AD,A,10,20
LGAVA02,23,2019-07-02T12:00:00.000Z,2019-07-02T20:00:00.000Z,LGAV,AD,A,10,20
LGAV03M,23,2019-07-03T08:20:00.000Z,2019-07-03T20:20:00.000Z,LGAV,AD,A,8,20
LGAV03,22,2019-07-03T05:40:00.000Z,2019-07-03T07:00:00.000Z,LGAV,AD,A,10,20
LGAVA02,22,2019-07-02T05:40:00.000Z,2019-07-02T10:40:00.000Z,LGAV,AD,A,10,20
LGAVA29A,24,2019-06-29T15:00:00.000Z,2019-06-29T16:20:00.000Z,LGAV,AD,A,10,20
LGAVA01,26,2019-07-01T18:00:00.000Z,2019-07-01T20:14:00.000Z,LGAV,AD,A,10,20
LGAVA30,26,2019-06-30T18:20:00.000Z,2019-06-30T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA30,24,2019-06-30T08:20:00.000Z,2019-06-30T18:20:00.000Z,LGAV,AD,A,10,20
LGAVA29A,22,2019-06-29T16:20:00.000Z,2019-06-29T20:20:00.000Z,LGAV,AD,A,10,20
LGAVA01,24,2019-07-01T08:20:00.000Z,2019-07-01T18:00:00.000Z,LGAV,AD,A,10,20
LGAVA29M,24,2019-06-29T08:40:00.000Z,2019-06-29T14:00:00.000Z,LGAV,AD,A,10,20
LGAVA27M,24,2019-06-27T08:40:00.000Z,2019-06-27T15:00:00.000Z,LGAV,AD,A,10,20
LGAVA28M,26,2019-06-28T18:40:00.000Z,2019-06-28T20:08:00.000Z,LGAV,AD,A,10,20
LGAVA28M,24,2019-06-28T13:00:00.000Z,2019-06-28T18:40:00.000Z,LGAV,AD,A,10,20
LGAVA27M,22,2019-06-27T15:00:00.000Z,2019-06-27T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA28M,22,2019-06-28T11:00:00.000Z,2019-06-28T13:00:00.000Z,LGAV,AD,A,10,20
LGAVA28E,24,2019-06-28T05:40:00.000Z,2019-06-28T07:00:00.000Z,LGAV,AD,A,10,20
LGAVA28M,24,2019-06-28T08:20:00.000Z,2019-06-28T11:00:00.000Z,LGAV,AD,A,10,20
LGAVA27E,22,2019-06-27T05:40:00.000Z,2019-06-27T07:20:00.000Z,LGAV,AD,A,10,20
LGAVA25D,24,2019-06-25T08:40:00.000Z,2019-06-25T12:40:00.000Z,LGAV,AD,A,10,20
LGAVA24,22,2019-06-24T15:40:00.000Z,2019-06-24T16:43:00.000Z,LGAV,AD,A,10,20
LGAVA25D,25,2019-06-25T15:40:00.000Z,2019-06-25T19:52:00.000Z,LGAV,AD,A,10,20
LGAVA24,25,2019-06-24T16:43:00.000Z,2019-06-24T18:20:00.000Z,LGAV,AD,A,10,20
LGAVA24,22,2019-06-24T10:40:00.000Z,2019-06-24T13:00:00.000Z,LGAV,AD,A,10,20
LGAVA25D,22,2019-06-25T12:40:00.000Z,2019-06-25T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA26M,24,2019-06-26T11:30:00.000Z,2019-06-26T21:20:00.000Z,LGAV,AD,A,10,20
LGAVA24,24,2019-06-24T13:00:00.000Z,2019-06-24T15:00:00.000Z,LGAV,AD,A,10,20
LGAVA24,24,2019-06-24T08:20:00.000Z,2019-06-24T10:40:00.000Z,LGAV,AD,A,10,20
LGAVA25,26,2019-06-25T05:40:00.000Z,2019-06-25T07:00:00.000Z,LGAV,AD,A,8,20
LGAVA24,26,2019-06-24T15:00:00.000Z,2019-06-24T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA26M,22,2019-06-26T09:00:00.000Z,2019-06-26T11:30:00.000Z,LGAV,AD,A,10,20
LGAVA24,26,2019-06-24T18:20:00.000Z,2019-06-24T19:00:00.000Z,LGAV,AD,A,10,20
LGAVA22,27,2019-06-22T17:00:00.000Z,2019-06-22T19:00:00.000Z,LGAV,AD,A,10,20
LGAVA22,24,2019-06-22T16:20:00.000Z,2019-06-22T17:00:00.000Z,LGAV,AD,A,10,20
LGAVA23,24,2019-06-23T11:00:00.000Z,2019-06-23T16:40:00.000Z,LGAV,AD,A,10,20
LGAVA22,22,2019-06-22T08:40:00.000Z,2019-06-22T16:20:00.000Z,LGAV,AD,A,10,20
LGAVA23,26,2019-06-23T08:40:00.000Z,2019-06-23T11:00:00.000Z,LGAV,AD,A,10,20
LGAVA23,26,2019-06-23T16:40:00.000Z,2019-06-23T20:40:00.000Z,LGAV,AD,A,10,20
LGAVA23,24,2019-06-23T08:20:00.000Z,2019-06-23T08:40:00.000Z,LGAV,AD,A,10,20
LGAVA20M,22,2019-06-20T14:44:00.000Z,2019-06-20T18:00:00.000Z,LGAV,AD,A,10,20
LGAVA20M,26,2019-06-20T08:40:00.000Z,2019-06-20T11:40:00.000Z,LGAV,AD,A,10,20
LGAVA20M,24,2019-06-20T13:20:00.000Z,2019-06-20T14:20:00.000Z,LGAV,AD,A,10,20
LGAVA20,22,2019-06-20T05:20:00.000Z,2019-06-20T07:00:00.000Z,LGAV,AD,A,10,20
LGAVA21M,22,2019-06-21T10:20:00.000Z,2019-06-21T21:26:00.000Z,LGAV,AD,A,10,20
LGAVA20M,24,2019-06-20T18:00:00.000Z,2019-06-20T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA20M,24,2019-06-20T11:40:00.000Z,2019-06-20T12:20:00.000Z,LGAV,AD,A,10,20
LGAVA21M,24,2019-06-21T09:00:00.000Z,2019-06-21T10:20:00.000Z,LGAV,AD,A,10,20
LGAVA20M,21,2019-06-20T14:20:00.000Z,2019-06-20T14:44:00.000Z,LGAV,AD,A,10,20
LGAVA20M,22,2019-06-20T12:20:00.000Z,2019-06-20T13:20:00.000Z,LGAV,AD,A,10,20
LGIRA16A,11,2019-07-16T16:00:00.000Z,2019-07-16T18:40:00.000Z,LGIR,AD,A,10,20
LGIRA15A,10,2019-07-15T15:00:00.000Z,2019-07-15T17:40:00.000Z,LGIR,AD,A,10,20
LGIRA17A,10,2019-07-17T15:20:00.000Z,2019-07-17T21:00:00.000Z,LGIR,AD,A,12,20
LGIRA15,10,2019-07-15T06:20:00.000Z,2019-07-15T09:40:00.000Z,LGIR,AD,A,12,20
LGIRA16M,10,2019-07-16T06:20:00.000Z,2019-07-16T08:40:00.000Z,LGIR,AD,A,10,20
LGIRA17,10,2019-07-17T05:00:00.000Z,2019-07-17T13:00:00.000Z,LGIR,AD,A,12,20
LGIRA13A,10,2019-07-13T16:20:00.000Z,2019-07-13T18:20:00.000Z,LGIR,AD,A,6,20
LGIRA13E,10,2019-07-13T04:20:00.000Z,2019-07-13T06:40:00.000Z,LGIR,AD,A,12,20
LGIRA14D,10,2019-07-14T12:00:00.000Z,2019-07-14T13:40:00.000Z,LGIR,AD,A,10,20
LGIRA14A,10,2019-07-14T15:00:00.000Z,2019-07-14T21:20:00.000Z,LGIR,AD,A,20,20
LGIRA14,10,2019-07-14T05:20:00.000Z,2019-07-14T09:30:00.000Z,LGIR,AD,A,10,20
LGIRA13,10,2019-07-13T10:40:00.000Z,2019-07-13T14:20:00.000Z,LGIR,AD,A,6,20
LGIRA13A,11,2019-07-13T18:20:00.000Z,2019-07-13T20:00:00.000Z,LGIR,AD,A,6,20
LGIRA12,10,2019-07-12T16:40:00.000Z,2019-07-12T18:20:00.000Z,LGIR,AD,A,10,20
LGIRA11,10,2019-07-11T16:20:00.000Z,2019-07-11T18:20:00.000Z,LGIR,AD,A,10,20
LGIRA10A,11,2019-07-10T14:40:00.000Z,2019-07-10T17:40:00.000Z,LGIR,AD,A,10,20
LGIRA10M,10,2019-07-10T06:00:00.000Z,2019-07-10T10:40:00.000Z,LGIR,AD,A,10,20
LGIRA08M,10,2019-07-08T06:40:00.000Z,2019-07-08T09:40:00.000Z,LGIR,AD,A,20,20
LGIRA07A,11,2019-07-07T15:00:00.000Z,2019-07-07T16:00:00.000Z,LGIR,AD,A,10,20
LGIRA07E,10,2019-07-07T05:20:00.000Z,2019-07-07T09:40:00.000Z,LGIR,AD,A,10,20
LGIRA07A,10,2019-07-07T16:00:00.000Z,2019-07-07T22:20:00.000Z,LGIR,AD,A,10,20
LGIRA06L,10,2019-07-06T17:40:00.000Z,2019-07-06T20:40:00.000Z,LGIR,AD,A,10,20
LGIRA07M,11,2019-07-07T11:40:00.000Z,2019-07-07T14:00:00.000Z,LGIR,AD,A,12,20
LGIRA06A,10,2019-07-06T15:20:00.000Z,2019-07-06T16:40:00.000Z,LGIR,AD,A,10,20
LGIRA04A,10,2019-07-04T16:00:00.000Z,2019-07-04T18:20:00.000Z,LGIR,AD,A,10,20
LGIRA05A,10,2019-07-05T16:40:00.000Z,2019-07-05T20:00:00.000Z,LGIR,AD,A,14,20
LGIRA03,10,2019-07-03T06:20:00.000Z,2019-07-03T10:00:00.000Z,LGIR,AD,A,10,20
LGIRA02,10,2019-07-02T07:00:00.000Z,2019-07-02T08:30:00.000Z,LGIR,AD,A,20,20
LGIRA30,11,2019-06-30T07:00:00.000Z,2019-06-30T12:20:00.000Z,LGIR,AD,A,12,20
LGIRA30A,10,2019-06-30T13:40:00.000Z,2019-06-30T22:00:00.000Z,LGIR,AD,A,10,20
LGIRA01,10,2019-07-01T06:20:00.000Z,2019-07-01T09:30:00.000Z,LGIR,AD,A,10,20
LGIRA01A,10,2019-07-01T14:40:00.000Z,2019-07-01T18:00:00.000Z,LGIR,AD,A,10,20
LGIRA29A,10,2019-06-29T17:40:00.000Z,2019-06-29T19:40:00.000Z,LGIR,AD,A,10,20
LGIRA28A,11,2019-06-28T15:20:00.000Z,2019-06-28T18:20:00.000Z,LGIR,AD,A,10,20
LGIRA24,10,2019-06-24T05:40:00.000Z,2019-06-24T08:35:00.000Z,LGIR,AD,A,10,20
LGIRA26D,10,2019-06-26T14:04:00.000Z,2019-06-26T18:00:00.000Z,LGIR,AD,A,10,20
LGIRA26E,10,2019-06-26T06:20:00.000Z,2019-06-26T09:20:00.000Z,LGIR,AD,A,10,20
LGIRA25L,10,2019-06-25T18:00:00.000Z,2019-06-25T18:10:00.000Z,LGIR,AD,A,10,20
LGIRA22,10,2019-06-22T04:40:00.000Z,2019-06-22T07:00:00.000Z,LGIR,AD,A,10,20
LGIRA22A,10,2019-06-22T12:20:00.000Z,2019-06-22T19:40:00.000Z,LGIR,AD,A,9,20
LGIRA23,10,2019-06-23T07:00:00.000Z,2019-06-23T09:00:00.000Z,LGIR,AD,A,11,20
LGIRA23A,10,2019-06-23T13:20:00.000Z,2019-06-23T21:20:00.000Z,LGIR,AD,A,11,20
LGIRA21,11,2019-06-21T19:20:00.000Z,2019-06-21T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA20A,10,2019-06-20T16:20:00.000Z,2019-06-20T17:22:00.000Z,LGIR,AD,A,12,20
LGIRA20,10,2019-06-20T07:00:00.000Z,2019-06-20T09:00:00.000Z,LGIR,AD,A,10,20
LGKFA16A,3,2019-07-16T15:00:00.000Z,2019-07-16T18:51:00.000Z,LGKF,AD,A,20,20
LGKFA06A,4,2019-07-06T15:20:00.000Z,2019-07-06T17:00:00.000Z,LGKF,AD,A,16,20
LGKFA30,3,2019-06-30T09:40:00.000Z,2019-06-30T09:50:00.000Z,LGKF,AD,A,20,20
LGKFA29A,3,2019-06-29T17:40:00.000Z,2019-06-29T19:20:00.000Z,LGKF,AD,A,20,20
LGKFA28,3,2019-06-28T08:00:00.000Z,2019-06-28T09:00:00.000Z,LGKF,AD,A,20,20
LGKFA26M,3,2019-06-26T09:20:00.000Z,2019-06-26T12:00:00.000Z,LGKF,AD,A,20,20
LGKFA25A,3,2019-06-25T13:00:00.000Z,2019-06-25T14:40:00.000Z,LGKF,AD,A,20,20
LGKFZ15,6,2019-07-15T05:40:00.000Z,2019-07-15T13:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA16,6,2019-07-16T06:00:00.000Z,2019-07-16T15:00:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZA17,6,2019-07-17T06:00:00.000Z,2019-07-17T07:12:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ17A,6,2019-07-17T14:40:00.000Z,2019-07-17T18:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ13,6,2019-07-13T05:00:00.000Z,2019-07-13T18:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ14,6,2019-07-14T06:00:00.000Z,2019-07-14T19:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA11,6,2019-07-11T07:00:00.000Z,2019-07-11T14:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ11A,6,2019-07-11T17:00:00.000Z,2019-07-11T18:40:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZ12,6,2019-07-12T06:00:00.000Z,2019-07-12T21:00:00.000Z,LGKF/ZA,AZ,A,15,20
LGKFZA09,6,2019-07-09T07:00:00.000Z,2019-07-09T10:21:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA08,6,2019-07-08T16:20:00.000Z,2019-07-08T18:20:00.000Z,LGKF/ZA,AZ,A,15,20
LGKFZ10A,6,2019-07-10T16:20:00.000Z,2019-07-10T19:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ09A,6,2019-07-09T14:40:00.000Z,2019-07-09T18:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA10,6,2019-07-10T07:00:00.000Z,2019-07-10T14:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ08,6,2019-07-08T07:20:00.000Z,2019-07-08T13:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ06,6,2019-07-06T05:00:00.000Z,2019-07-06T19:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ07,6,2019-07-07T07:00:00.000Z,2019-07-07T18:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ05,6,2019-07-05T06:00:00.000Z,2019-07-05T15:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ04,6,2019-07-04T05:00:00.000Z,2019-07-04T17:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA02,6,2019-07-02T07:20:00.000Z,2019-07-02T13:09:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ03,6,2019-07-03T07:00:00.000Z,2019-07-03T15:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ02A,6,2019-07-02T15:20:00.000Z,2019-07-02T19:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA03,6,2019-07-03T17:00:00.000Z,2019-07-03T18:40:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZA30,6,2019-06-30T07:20:00.000Z,2019-06-30T20:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFA01,6,2019-07-01T07:40:00.000Z,2019-07-01T10:35:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ29A,6,2019-06-29T16:20:00.000Z,2019-06-29T18:00:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZA29,6,2019-06-29T07:40:00.000Z,2019-06-29T12:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKZA27,6,2019-06-27T07:20:00.000Z,2019-06-27T13:20:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ28A,6,2019-06-28T16:00:00.000Z,2019-06-28T17:40:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ28,6,2019-06-28T06:00:00.000Z,2019-06-28T12:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ25A,6,2019-06-25T14:40:00.000Z,2019-06-25T17:56:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ24,6,2019-06-24T07:40:00.000Z,2019-06-24T12:40:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ26,6,2019-06-26T07:20:00.000Z,2019-06-26T14:46:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ25,6,2019-06-25T07:00:00.000Z,2019-06-25T14:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ23A,6,2019-06-23T17:20:00.000Z,2019-06-23T18:20:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ22,6,2019-06-22T07:40:00.000Z,2019-06-22T14:16:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ23M,6,2019-06-23T07:20:00.000Z,2019-06-23T14:20:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ21M,6,2019-06-21T06:40:00.000Z,2019-06-21T14:40:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA20,6,2019-06-20T07:20:00.000Z,2019-06-20T13:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA21,6,2019-06-21T17:00:00.000Z,2019-06-21T19:00:00.000Z,LGKF/ZA,AZ,A,10,20
LGKLA13,3,2019-07-13T12:40:00.000Z,2019-07-13T15:00:00.000Z,LGKL,AD,A,20,20
LGKLA12,2,2019-07-12T05:40:00.000Z,2019-07-12T08:40:00.000Z,LGKL,AD,A,30,20
LGKLA23A,2,2019-06-23T13:00:00.000Z,2019-06-23T14:40:00.000Z,LGKL,AD,A,20,20
LGKLA23,2,2019-06-23T06:00:00.000Z,2019-06-23T07:40:00.000Z,LGKL,AD,A,18,20
LGKLA21M,2,2019-06-21T06:00:00.000Z,2019-06-21T08:30:00.000Z,LGKL,AD,A,20,20
LGKOA17A,6,2019-07-17T15:20:00.000Z,2019-07-17T17:00:00.000Z,LGKO,AD,A,20,20
LGKOA13A,6,2019-07-13T16:20:00.000Z,2019-07-13T20:00:00.000Z,LGKO,AD,A,20,20
LGKOA11M,6,2019-07-11T06:20:00.000Z,2019-07-11T09:40:00.000Z,LGKO,AD,A,20,20
LGKOA12E,6,2019-07-12T07:20:00.000Z,2019-07-12T09:00:00.000Z,LGKO,AD,A,20,20
LGKOA12,6,2019-07-12T17:20:00.000Z,2019-07-12T19:00:00.000Z,LGKO,AD,A,10,20
LGKOA06L,6,2019-07-06T17:40:00.000Z,2019-07-06T18:00:00.000Z,LGKO,AD,A,20,20
LGKOA06L,5,2019-07-06T18:00:00.000Z,2019-07-06T21:00:00.000Z,LGKO,AD,A,20,20
LGKOA30,6,2019-06-30T08:20:00.000Z,2019-06-30T10:20:00.000Z,LGKO,AD,A,20,20
LGKOA29A,6,2019-06-29T16:40:00.000Z,2019-06-29T20:20:00.000Z,LGKO,AD,A,10,20
LGKOA28,6,2019-06-28T17:00:00.000Z,2019-06-28T19:00:00.000Z,LGKO,AD,A,12,20
LGKOA26M,6,2019-06-26T06:20:00.000Z,2019-06-26T08:00:00.000Z,LGKO,AD,A,20,20
LGKOA22A,6,2019-06-22T19:00:00.000Z,2019-06-22T21:00:00.000Z,LGKO,AD,A,20,20
LGKPA11,2,2019-07-11T17:00:00.000Z,2019-07-11T19:00:00.000Z,LGKP,AD,A,15,20
LGKPA05,2,2019-07-05T13:20:00.000Z,2019-07-05T16:20:00.000Z,LGKP,AD,A,30,20
LGKPA04A,2,2019-07-04T17:20:00.000Z,2019-07-04T20:00:00.000Z,LGKP,AD,A,30,20
LGKPA27,2,2019-06-27T18:00:00.000Z,2019-06-27T19:00:00.000Z,LGKP,AD,A,20,20
LGKRA13M,7,2019-07-13T07:40:00.000Z,2019-07-13T09:00:00.000Z,LGKR,AD,A,16,20
LGKRA12D,7,2019-07-12T10:40:00.000Z,2019-07-12T11:40:00.000Z,LGKR,AD,A,10,20
LGKRA12,7,2019-07-12T07:40:00.000Z,2019-07-12T09:40:00.000Z,LGKR,AD,A,10,20
LGKRA06A,8,2019-07-06T18:40:00.000Z,2019-07-06T20:00:00.000Z,LGKR,AD,A,16,20
LGKRA05M,5,2019-07-05T07:20:00.000Z,2019-07-05T10:09:00.000Z,LGKR,AD,A,20,20
LGKRA05A,6,2019-07-05T14:20:00.000Z,2019-07-05T14:50:00.000Z,LGKR,AD,A,20,20
LGKRA29A,8,2019-06-29T17:40:00.000Z,2019-06-29T19:20:00.000Z,LGKR,AD,A,10,20
LGKRA25,8,2019-06-25T09:20:00.000Z,2019-06-25T10:40:00.000Z,LGKR,AD,A,14,20
LGKRA21M,7,2019-06-21T07:20:00.000Z,2019-06-21T11:40:00.000Z,LGKR,AD,A,10,20
LGMKA17,4,2019-07-17T03:00:00.000Z,2019-07-17T20:48:00.000Z,LGMK,AD,A,10,20
LGMKA15,4,2019-07-15T05:00:00.000Z,2019-07-15T21:20:00.000Z,LGMK,AD,A,20,20
LGMKA17N,4,2019-07-17T19:50:00.000Z,2019-07-17T21:30:00.000Z,LGMK,AD,A,20,20
LGMKA16,4,2019-07-16T05:00:00.000Z,2019-07-16T20:35:00.000Z,LGMK,AD,A,15,20
LGMKA13,4,2019-07-13T04:00:00.000Z,2019-07-13T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA14,4,2019-07-14T05:00:00.000Z,2019-07-14T21:00:00.000Z,LGMK,AD,A,30,20
LGMKA12,5,2019-07-12T09:40:00.000Z,2019-07-12T10:40:00.000Z,LGMK,AD,A,20,20
