Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,month,day_start,day_end,min_start,min_end,start,end
12,2019-08-08T00:00:00.000Z,2019-08-08T04:59:00.000Z,LPPT,AD,A,,49,49,0,299,70560,70859
23,2019-08-08T05:00:00.000Z,2019-08-08T21:59:00.000Z,LPPT,AD,A,,49,49,300,1319,70860,71879
18,2019-08-08T22:00:00.000Z,2019-08-08T22:59:00.000Z,LPPT,AD,A,,49,49,1320,1379,71880,71939
12,2019-08-08T23:00:00.000Z,2019-08-08T23:59:00.000Z,LPPT,AD,A,,49,49,1380,1439,71940,71999
12,2019-08-09T00:00:00.000Z,2019-08-09T04:59:00.000Z,LPPT,AD,A,,50,50,0,299,72000,72299
18,2019-08-09T05:00:00.000Z,2019-08-09T05:59:00.000Z,LPPT,AD,A,,50,50,300,359,72300,72359
23,2019-08-09T06:00:00.000Z,2019-08-09T22:59:00.000Z,LPPT,AD,A,,50,50,360,1379,72360,73379
12,2019-08-09T23:00:00.000Z,2019-08-09T23:59:00.000Z,LPPT,AD,A,,50,50,1380,1439,73380,73439
12,2019-08-10T00:00:00.000Z,2019-08-10T04:59:00.000Z,LPPT,AD,A,,51,51,0,299,73440,73739
18,2019-08-10T05:00:00.000Z,2019-08-10T05:59:00.000Z,LPPT,AD,A,,51,51,300,359,73740,73799
23,2019-08-10T06:00:00.000Z,2019-08-10T22:59:00.000Z,LPPT,AD,A,,51,51,360,1379,73800,74819
12,2019-08-10T23:00:00.000Z,2019-08-10T23:59:00.000Z,LPPT,AD,A,,51,51,1380,1439,74820,74879
12,2019-08-11T00:00:00.000Z,2019-08-11T04:59:00.000Z,LPPT,AD,A,,52,52,0,299,74880,75179
18,2019-08-11T05:00:00.000Z,2019-08-11T05:59:00.000Z,LPPT,AD,A,,52,52,300,359,75180,75239
23,2019-08-11T06:00:00.000Z,2019-08-11T23:19:00.000Z,LPPT,AD,A,,52,52,360,1399,75240,76279
12,2019-08-11T23:20:00.000Z,2019-08-11T23:59:00.000Z,LPPT,AD,A,,52,52,1400,1439,76280,76319
12,2019-08-12T00:00:00.000Z,2019-08-12T04:59:00.000Z,LPPT,AD,A,,53,53,0,299,76320,76619
18,2019-08-12T05:00:00.000Z,2019-08-12T05:59:00.000Z,LPPT,AD,A,,53,53,300,359,76620,76679
23,2019-08-12T06:00:00.000Z,2019-08-12T22:59:00.000Z,LPPT,AD,A,,53,53,360,1379,76680,77699
12,2019-08-12T23:00:00.000Z,2019-08-12T23:59:00.000Z,LPPT,AD,A,,53,53,1380,1439,77700,77759
12,2019-08-13T00:00:00.000Z,2019-08-13T04:59:00.000Z,LPPT,AD,A,,54,54,0,299,77760,78059
18,2019-08-13T05:00:00.000Z,2019-08-13T05:59:00.000Z,LPPT,AD,A,,54,54,300,359,78060,78119
23,2019-08-13T06:00:00.000Z,2019-08-13T21:59:00.000Z,LPPT,AD,A,,54,54,360,1319,78120,79079
18,2019-08-13T22:00:00.000Z,2019-08-13T22:59:00.000Z,LPPT,AD,A,,54,54,1320,1379,79080,79139
12,2019-08-13T23:00:00.000Z,2019-08-13T23:59:00.000Z,LPPT,AD,A,,54,54,1380,1439,79140,79199
12,2019-08-14T00:00:00.000Z,2019-08-14T04:59:00.000Z,LPPT,AD,A,,55,55,0,299,79200,79499
18,2019-08-14T05:00:00.000Z,2019-08-14T05:59:00.000Z,LPPT,AD,A,,55,55,300,359,79500,79559
23,2019-08-14T06:00:00.000Z,2019-08-14T22:39:00.000Z,LPPT,AD,A,,55,55,360,1359,79560,80559
18,2019-08-14T22:40:00.000Z,2019-08-14T22:59:00.000Z,LPPT,AD,A,,55,55,1360,1379,80560,80579
12,2019-08-14T23:00:00.000Z,2019-08-14T23:59:00.000Z,LPPT,AD,A,,55,55,1380,1439,80580,80639
23,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EPWA,AD,A,,28,28,0,1439,40320,41759
23,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EPWA,AD,A,,29,29,0,1439,41760,43199
23,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EPWA,AD,A,,30,30,0,1439,43200,44639
23,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EPWA,AD,A,,31,31,0,1439,44640,46079
23,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EPWA,AD,A,,32,32,0,1439,46080,47519
23,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EPWA,AD,A,,33,33,0,1439,47520,48959
23,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EPWA,AD,A,,34,34,0,1439,48960,50399
23,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EPWA,AD,A,,35,35,0,1439,50400,51839
23,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EPWA,AD,A,,36,36,0,1439,51840,53279
23,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EPWA,AD,A,,37,37,0,1439,53280,54719
23,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EPWA,AD,A,,38,38,0,1439,54720,56159
23,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EPWA,AD,A,,39,39,0,1439,56160,57599
23,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EPWA,AD,A,,40,40,0,1439,57600,59039
23,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EPWA,AD,A,,41,41,0,1439,59040,60479
23,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EPWA,AD,A,,42,42,0,1439,60480,61919
23,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EPWA,AD,A,,43,43,0,1439,61920,63359
23,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EPWA,AD,A,,44,44,0,1439,63360,64799
23,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EPWA,AD,A,,45,45,0,1439,64800,66239
23,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EPWA,AD,A,,46,46,0,1439,66240,67679
23,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EPWA,AD,A,,47,47,0,1439,67680,69119
23,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EPWA,AD,A,,48,48,0,1439,69120,70559
23,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EPWA,AD,A,,49,49,0,1439,70560,71999
23,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EPWA,AD,A,,50,50,0,1439,72000,73439
23,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EPWA,AD,A,,51,51,0,1439,73440,74879
23,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EPWA,AD,A,,52,52,0,1439,74880,76319
23,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EPWA,AD,A,,53,53,0,1439,76320,77759
23,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EPWA,AD,A,,54,54,0,1439,77760,79199
23,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EPWA,AD,A,,55,55,0,1439,79200,80639
26,2019-07-18T00:00:00.000Z,2019-07-18T03:59:00.000Z,ESGG,AD,A,,28,28,0,239,40320,40559
12,2019-07-18T04:00:00.000Z,2019-07-18T21:19:00.000Z,ESGG,AD,A,,28,28,240,1279,40560,41599
6,2019-07-18T21:20:00.000Z,2019-07-18T23:59:00.000Z,ESGG,AD,A,,28,28,1280,1439,41600,41759
6,2019-07-19T00:00:00.000Z,2019-07-19T03:59:00.000Z,ESGG,AD,A,,29,29,0,239,41760,41999
12,2019-07-19T04:00:00.000Z,2019-07-19T21:19:00.000Z,ESGG,AD,A,,29,29,240,1279,42000,43039
6,2019-07-19T21:20:00.000Z,2019-07-19T23:59:00.000Z,ESGG,AD,A,,29,29,1280,1439,43040,43199
6,2019-07-20T00:00:00.000Z,2019-07-20T03:59:00.000Z,ESGG,AD,A,,30,30,0,239,43200,43439
12,2019-07-20T04:00:00.000Z,2019-07-20T20:39:00.000Z,ESGG,AD,A,,30,30,240,1239,43440,44439
6,2019-07-20T20:40:00.000Z,2019-07-20T23:59:00.000Z,ESGG,AD,A,,30,30,1240,1439,44440,44639
6,2019-07-21T00:00:00.000Z,2019-07-21T03:59:00.000Z,ESGG,AD,A,,31,31,0,239,44640,44879
12,2019-07-21T04:00:00.000Z,2019-07-21T21:19:00.000Z,ESGG,AD,A,,31,31,240,1279,44880,45919
6,2019-07-21T21:20:00.000Z,2019-07-21T23:59:00.000Z,ESGG,AD,A,,31,31,1280,1439,45920,46079
6,2019-07-22T00:00:00.000Z,2019-07-22T03:59:00.000Z,ESGG,AD,A,,32,32,0,239,46080,46319
12,2019-07-22T04:00:00.000Z,2019-07-22T21:19:00.000Z,ESGG,AD,A,,32,32,240,1279,46320,47359
6,2019-07-22T21:20:00.000Z,2019-07-22T23:59:00.000Z,ESGG,AD,A,,32,32,1280,1439,47360,47519
6,2019-07-23T00:00:00.000Z,2019-07-23T03:59:00.000Z,ESGG,AD,A,,33,33,0,239,47520,47759
12,2019-07-23T04:00:00.000Z,2019-07-23T21:19:00.000Z,ESGG,AD,A,,33,33,240,1279,47760,48799
6,2019-07-23T21:20:00.000Z,2019-07-23T23:59:00.000Z,ESGG,AD,A,,33,33,1280,1439,48800,48959
6,2019-07-24T00:00:00.000Z,2019-07-24T03:59:00.000Z,ESGG,AD,A,,34,34,0,239,48960,49199
12,2019-07-24T04:00:00.000Z,2019-07-24T21:19:00.000Z,ESGG,AD,A,,34,34,240,1279,49200,50239
6,2019-07-24T21:20:00.000Z,2019-07-24T23:59:00.000Z,ESGG,AD,A,,34,34,1280,1439,50240,50399
6,2019-07-25T00:00:00.000Z,2019-07-25T03:59:00.000Z,ESGG,AD,A,,35,35,0,239,50400,50639
12,2019-07-25T04:00:00.000Z,2019-07-25T21:19:00.000Z,ESGG,AD,A,,35,35,240,1279,50640,51679
6,2019-07-25T21:20:00.000Z,2019-07-25T23:59:00.000Z,ESGG,AD,A,,35,35,1280,1439,51680,51839
6,2019-07-26T00:00:00.000Z,2019-07-26T03:59:00.000Z,ESGG,AD,A,,36,36,0,239,51840,52079
12,2019-07-26T04:00:00.000Z,2019-07-26T21:19:00.000Z,ESGG,AD,A,,36,36,240,1279,52080,53119
6,2019-07-26T21:20:00.000Z,2019-07-26T23:59:00.000Z,ESGG,AD,A,,36,36,1280,1439,53120,53279
6,2019-07-27T00:00:00.000Z,2019-07-27T03:59:00.000Z,ESGG,AD,A,,37,37,0,239,53280,53519
12,2019-07-27T04:00:00.000Z,2019-07-27T20:39:00.000Z,ESGG,AD,A,,37,37,240,1239,53520,54519
6,2019-07-27T20:40:00.000Z,2019-07-27T23:59:00.000Z,ESGG,AD,A,,37,37,1240,1439,54520,54719
6,2019-07-28T00:00:00.000Z,2019-07-28T03:59:00.000Z,ESGG,AD,A,,38,38,0,239,54720,54959
12,2019-07-28T04:00:00.000Z,2019-07-28T21:19:00.000Z,ESGG,AD,A,,38,38,240,1279,54960,55999
6,2019-07-28T21:20:00.000Z,2019-07-28T23:59:00.000Z,ESGG,AD,A,,38,38,1280,1439,56000,56159
6,2019-07-29T00:00:00.000Z,2019-07-29T03:59:00.000Z,ESGG,AD,A,,39,39,0,239,56160,56399
12,2019-07-29T04:00:00.000Z,2019-07-29T21:19:00.000Z,ESGG,AD,A,,39,39,240,1279,56400,57439
6,2019-07-29T21:20:00.000Z,2019-07-29T23:59:00.000Z,ESGG,AD,A,,39,39,1280,1439,57440,57599
6,2019-07-30T00:00:00.000Z,2019-07-30T03:59:00.000Z,ESGG,AD,A,,40,40,0,239,57600,57839
12,2019-07-30T04:00:00.000Z,2019-07-30T21:19:00.000Z,ESGG,AD,A,,40,40,240,1279,57840,58879
6,2019-07-30T21:20:00.000Z,2019-07-30T23:59:00.000Z,ESGG,AD,A,,40,40,1280,1439,58880,59039
6,2019-07-31T00:00:00.000Z,2019-07-31T03:59:00.000Z,ESGG,AD,A,,41,41,0,239,59040,59279
12,2019-07-31T04:00:00.000Z,2019-07-31T21:19:00.000Z,ESGG,AD,A,,41,41,240,1279,59280,60319
6,2019-07-31T21:20:00.000Z,2019-07-31T23:59:00.000Z,ESGG,AD,A,,41,41,1280,1439,60320,60479
6,2019-08-01T00:00:00.000Z,2019-08-01T03:59:00.000Z,ESGG,AD,A,,42,42,0,239,60480,60719
12,2019-08-01T04:00:00.000Z,2019-08-01T21:19:00.000Z,ESGG,AD,A,,42,42,240,1279,60720,61759
6,2019-08-01T21:20:00.000Z,2019-08-01T23:59:00.000Z,ESGG,AD,A,,42,42,1280,1439,61760,61919
6,2019-08-02T00:00:00.000Z,2019-08-02T03:59:00.000Z,ESGG,AD,A,,43,43,0,239,61920,62159
12,2019-08-02T04:00:00.000Z,2019-08-02T21:19:00.000Z,ESGG,AD,A,,43,43,240,1279,62160,63199
6,2019-08-02T21:20:00.000Z,2019-08-02T23:59:00.000Z,ESGG,AD,A,,43,43,1280,1439,63200,63359
6,2019-08-03T00:00:00.000Z,2019-08-03T03:59:00.000Z,ESGG,AD,A,,44,44,0,239,63360,63599
12,2019-08-03T04:00:00.000Z,2019-08-03T20:39:00.000Z,ESGG,AD,A,,44,44,240,1239,63600,64599
6,2019-08-03T20:40:00.000Z,2019-08-03T23:59:00.000Z,ESGG,AD,A,,44,44,1240,1439,64600,64799
6,2019-08-04T00:00:00.000Z,2019-08-04T03:59:00.000Z,ESGG,AD,A,,45,45,0,239,64800,65039
12,2019-08-04T04:00:00.000Z,2019-08-04T21:19:00.000Z,ESGG,AD,A,,45,45,240,1279,65040,66079
6,2019-08-04T21:20:00.000Z,2019-08-04T23:59:00.000Z,ESGG,AD,A,,45,45,1280,1439,66080,66239
6,2019-08-05T00:00:00.000Z,2019-08-05T03:59:00.000Z,ESGG,AD,A,,46,46,0,239,66240,66479
12,2019-08-05T04:00:00.000Z,2019-08-05T21:19:00.000Z,ESGG,AD,A,,46,46,240,1279,66480,67519
6,2019-08-05T21:20:00.000Z,2019-08-05T23:59:00.000Z,ESGG,AD,A,,46,46,1280,1439,67520,67679
6,2019-08-06T00:00:00.000Z,2019-08-06T03:59:00.000Z,ESGG,AD,A,,47,47,0,239,67680,67919
12,2019-08-06T04:00:00.000Z,2019-08-06T21:19:00.000Z,ESGG,AD,A,,47,47,240,1279,67920,68959
6,2019-08-06T21:20:00.000Z,2019-08-06T23:59:00.000Z,ESGG,AD,A,,47,47,1280,1439,68960,69119
6,2019-08-07T00:00:00.000Z,2019-08-07T03:59:00.000Z,ESGG,AD,A,,48,48,0,239,69120,69359
12,2019-08-07T04:00:00.000Z,2019-08-07T21:19:00.000Z,ESGG,AD,A,,48,48,240,1279,69360,70399
6,2019-08-07T21:20:00.000Z,2019-08-07T23:59:00.000Z,ESGG,AD,A,,48,48,1280,1439,70400,70559
6,2019-08-08T00:00:00.000Z,2019-08-08T03:59:00.000Z,ESGG,AD,A,,49,49,0,239,70560,70799
12,2019-08-08T04:00:00.000Z,2019-08-08T21:19:00.000Z,ESGG,AD,A,,49,49,240,1279,70800,71839
6,2019-08-08T21:20:00.000Z,2019-08-08T23:59:00.000Z,ESGG,AD,A,,49,49,1280,1439,71840,71999
6,2019-08-09T00:00:00.000Z,2019-08-09T03:59:00.000Z,ESGG,AD,A,,50,50,0,239,72000,72239
12,2019-08-09T04:00:00.000Z,2019-08-09T21:19:00.000Z,ESGG,AD,A,,50,50,240,1279,72240,73279
6,2019-08-09T21:20:00.000Z,2019-08-09T23:59:00.000Z,ESGG,AD,A,,50,50,1280,1439,73280,73439
6,2019-08-10T00:00:00.000Z,2019-08-10T03:59:00.000Z,ESGG,AD,A,,51,51,0,239,73440,73679
12,2019-08-10T04:00:00.000Z,2019-08-10T20:39:00.000Z,ESGG,AD,A,,51,51,240,1239,73680,74679
6,2019-08-10T20:40:00.000Z,2019-08-10T23:59:00.000Z,ESGG,AD,A,,51,51,1240,1439,74680,74879
6,2019-08-11T00:00:00.000Z,2019-08-11T03:59:00.000Z,ESGG,AD,A,,52,52,0,239,74880,75119
12,2019-08-11T04:00:00.000Z,2019-08-11T15:41:00.000Z,ESGG,AD,A,,52,52,240,941,75120,75821
26,2019-08-11T15:42:00.000Z,2019-08-11T20:19:00.000Z,ESGG,AD,A,,52,52,942,1219,75822,76099
12,2019-08-11T20:20:00.000Z,2019-08-11T21:19:00.000Z,ESGG,AD,A,,52,52,1220,1279,76100,76159
6,2019-08-11T21:20:00.000Z,2019-08-11T23:59:00.000Z,ESGG,AD,A,,52,52,1280,1439,76160,76319
6,2019-08-12T00:00:00.000Z,2019-08-12T03:59:00.000Z,ESGG,AD,A,,53,53,0,239,76320,76559
26,2019-08-12T04:00:00.000Z,2019-08-12T20:19:00.000Z,ESGG,AD,A,,53,53,240,1219,76560,77539
12,2019-08-12T20:20:00.000Z,2019-08-12T21:19:00.000Z,ESGG,AD,A,,53,53,1220,1279,77540,77599
6,2019-08-12T21:20:00.000Z,2019-08-12T23:59:00.000Z,ESGG,AD,A,,53,53,1280,1439,77600,77759
6,2019-08-13T00:00:00.000Z,2019-08-13T03:59:00.000Z,ESGG,AD,A,,54,54,0,239,77760,77999
26,2019-08-13T04:00:00.000Z,2019-08-13T20:19:00.000Z,ESGG,AD,A,,54,54,240,1219,78000,78979
12,2019-08-13T20:20:00.000Z,2019-08-13T21:19:00.000Z,ESGG,AD,A,,54,54,1220,1279,78980,79039
6,2019-08-13T21:20:00.000Z,2019-08-13T23:59:00.000Z,ESGG,AD,A,,54,54,1280,1439,79040,79199
6,2019-08-14T00:00:00.000Z,2019-08-14T03:59:00.000Z,ESGG,AD,A,,55,55,0,239,79200,79439
26,2019-08-14T04:00:00.000Z,2019-08-14T20:19:00.000Z,ESGG,AD,A,,55,55,240,1219,79440,80419
12,2019-08-14T20:20:00.000Z,2019-08-14T21:19:00.000Z,ESGG,AD,A,,55,55,1220,1279,80420,80479
6,2019-08-14T21:20:00.000Z,2019-08-14T23:59:00.000Z,ESGG,AD,A,,55,55,1280,1439,80480,80639
51,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEMDTO,AZ,A,,28,28,0,1439,40320,41759
51,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEMDTO,AZ,A,,29,29,0,1439,41760,43199
51,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEMDTO,AZ,A,,30,30,0,1439,43200,44639
51,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEMDTO,AZ,A,,31,31,0,1439,44640,46079
51,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEMDTO,AZ,A,,32,32,0,1439,46080,47519
51,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEMDTO,AZ,A,,33,33,0,1439,47520,48959
51,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEMDTO,AZ,A,,34,34,0,1439,48960,50399
51,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEMDTO,AZ,A,,35,35,0,1439,50400,51839
51,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEMDTO,AZ,A,,36,36,0,1439,51840,53279
51,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEMDTO,AZ,A,,37,37,0,1439,53280,54719
51,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEMDTO,AZ,A,,38,38,0,1439,54720,56159
51,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEMDTO,AZ,A,,39,39,0,1439,56160,57599
51,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEMDTO,AZ,A,,40,40,0,1439,57600,59039
51,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEMDTO,AZ,A,,41,41,0,1439,59040,60479
51,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEMDTO,AZ,A,,42,42,0,1439,60480,61919
51,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEMDTO,AZ,A,,43,43,0,1439,61920,63359
51,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEMDTO,AZ,A,,44,44,0,1439,63360,64799
51,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEMDTO,AZ,A,,45,45,0,1439,64800,66239
51,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEMDTO,AZ,A,,46,46,0,1439,66240,67679
51,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEMDTO,AZ,A,,47,47,0,1439,67680,69119
51,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LEMDTO,AZ,A,,48,48,0,1439,69120,70559
51,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LEMDTO,AZ,A,,49,49,0,1439,70560,71999
51,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LEMDTO,AZ,A,,50,50,0,1439,72000,73439
51,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LEMDTO,AZ,A,,51,51,0,1439,73440,74879
51,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LEMDTO,AZ,A,,52,52,0,1439,74880,76319
51,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LEMDTO,AZ,A,,53,53,0,1439,76320,77759
51,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LEMDTO,AZ,A,,54,54,0,1439,77760,79199
51,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LEMDTO,AZ,A,,55,55,0,1439,79200,80639
35,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EDDS,AD,A,,28,28,0,1439,40320,41759
35,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EDDS,AD,A,,29,29,0,1439,41760,43199
35,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EDDS,AD,A,,30,30,0,1439,43200,44639
35,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EDDS,AD,A,,31,31,0,1439,44640,46079
35,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EDDS,AD,A,,32,32,0,1439,46080,47519
35,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EDDS,AD,A,,33,33,0,1439,47520,48959
35,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EDDS,AD,A,,34,34,0,1439,48960,50399
35,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EDDS,AD,A,,35,35,0,1439,50400,51839
35,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EDDS,AD,A,,36,36,0,1439,51840,53279
35,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EDDS,AD,A,,37,37,0,1439,53280,54719
35,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EDDS,AD,A,,38,38,0,1439,54720,56159
35,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EDDS,AD,A,,39,39,0,1439,56160,57599
35,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EDDS,AD,A,,40,40,0,1439,57600,59039
35,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EDDS,AD,A,,41,41,0,1439,59040,60479
35,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EDDS,AD,A,,42,42,0,1439,60480,61919
35,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EDDS,AD,A,,43,43,0,1439,61920,63359
35,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EDDS,AD,A,,44,44,0,1439,63360,64799
35,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EDDS,AD,A,,45,45,0,1439,64800,66239
35,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EDDS,AD,A,,46,46,0,1439,66240,67679
35,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EDDS,AD,A,,47,47,0,1439,67680,69119
35,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EDDS,AD,A,,48,48,0,1439,69120,70559
35,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EDDS,AD,A,,49,49,0,1439,70560,71999
35,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EDDS,AD,A,,50,50,0,1439,72000,73439
35,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EDDS,AD,A,,51,51,0,1439,73440,74879
35,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EDDS,AD,A,,52,52,0,1439,74880,76319
35,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EDDS,AD,A,,53,53,0,1439,76320,77759
35,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EDDS,AD,A,,54,54,0,1439,77760,79199
35,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EDDS,AD,A,,55,55,0,1439,79200,80639
14,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEZG,AD,A,,28,28,0,1439,40320,41759
14,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEZG,AD,A,,29,29,0,1439,41760,43199
14,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEZG,AD,A,,30,30,0,1439,43200,44639
14,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEZG,AD,A,,31,31,0,1439,44640,46079
14,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEZG,AD,A,,32,32,0,1439,46080,47519
14,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEZG,AD,A,,33,33,0,1439,47520,48959
14,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEZG,AD,A,,34,34,0,1439,48960,50399
14,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEZG,AD,A,,35,35,0,1439,50400,51839
14,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEZG,AD,A,,36,36,0,1439,51840,53279
14,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEZG,AD,A,,37,37,0,1439,53280,54719
14,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEZG,AD,A,,38,38,0,1439,54720,56159
14,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEZG,AD,A,,39,39,0,1439,56160,57599
14,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEZG,AD,A,,40,40,0,1439,57600,59039
14,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEZG,AD,A,,41,41,0,1439,59040,60479
14,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEZG,AD,A,,42,42,0,1439,60480,61919
14,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEZG,AD,A,,43,43,0,1439,61920,63359
14,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEZG,AD,A,,44,44,0,1439,63360,64799
14,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEZG,AD,A,,45,45,0,1439,64800,66239
14,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEZG,AD,A,,46,46,0,1439,66240,67679
14,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEZG,AD,A,,47,47,0,1439,67680,69119
