RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth
LLBGA01N,21,2019-08-01T23:00:00.000Z,2019-08-02T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA30N,18,2019-07-30T22:50:00.000Z,2019-07-30T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA29N,21,2019-07-29T23:00:00.000Z,2019-07-30T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA29N,18,2019-07-29T22:50:00.000Z,2019-07-29T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA29,17,2019-07-29T02:00:00.000Z,2019-07-29T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA30,17,2019-07-30T02:00:00.000Z,2019-07-30T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA30N,21,2019-07-30T23:00:00.000Z,2019-07-31T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA27N,21,2019-07-27T23:00:00.000Z,2019-07-28T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA28,17,2019-07-28T02:00:00.000Z,2019-07-28T22:00:00.000Z,LLBG,AD,A,6,20
LLBGA27N,18,2019-07-27T22:50:00.000Z,2019-07-27T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA28N,18,2019-07-28T22:50:00.000Z,2019-07-28T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA27,17,2019-07-27T02:00:00.000Z,2019-07-27T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA28N,21,2019-07-28T23:00:00.000Z,2019-07-29T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA25,17,2019-07-25T02:00:00.000Z,2019-07-25T09:20:00.000Z,LLBG,AD,A,10,20
LLBGA25,17,2019-07-25T16:40:00.000Z,2019-07-25T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA25N,18,2019-07-25T22:50:00.000Z,2019-07-25T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA26N,21,2019-07-26T23:00:00.000Z,2019-07-27T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA25N,21,2019-07-25T23:00:00.000Z,2019-07-26T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA26N,18,2019-07-26T22:50:00.000Z,2019-07-26T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA26,17,2019-07-26T02:00:00.000Z,2019-07-26T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA25,16,2019-07-25T09:20:00.000Z,2019-07-25T16:40:00.000Z,LLBG,AD,A,10,20
LLBGA23N,21,2019-07-23T23:00:00.000Z,2019-07-24T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA24N,18,2019-07-24T22:50:00.000Z,2019-07-24T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA24,17,2019-07-24T02:00:00.000Z,2019-07-24T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA24N,21,2019-07-24T23:00:00.000Z,2019-07-25T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA23N,18,2019-07-23T22:50:00.000Z,2019-07-23T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA23,17,2019-07-23T02:00:00.000Z,2019-07-23T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA20N,18,2019-07-20T22:50:00.000Z,2019-07-20T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA22N,18,2019-07-22T22:50:00.000Z,2019-07-22T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA21,17,2019-07-21T02:00:00.000Z,2019-07-21T10:00:00.000Z,LLBG,AD,A,6,20
LLBGA21N,18,2019-07-21T22:50:00.000Z,2019-07-21T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA21,17,2019-07-21T13:00:00.000Z,2019-07-21T22:10:00.000Z,LLBG,AD,A,6,20
LLBGA21,16,2019-07-21T10:00:00.000Z,2019-07-21T13:00:00.000Z,LLBG,AD,A,6,20
LLBGA22,17,2019-07-22T02:27:00.000Z,2019-07-22T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA20N,21,2019-07-20T23:00:00.000Z,2019-07-21T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA22,16,2019-07-22T02:00:00.000Z,2019-07-22T02:27:00.000Z,LLBG,AD,A,10,20
LLBGA21D,16,2019-07-21T10:00:00.000Z,2019-07-21T10:10:00.000Z,LLBG,AD,A,10,20
LLBGA22N,21,2019-07-22T23:00:00.000Z,2019-07-23T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA21N,21,2019-07-21T23:00:00.000Z,2019-07-22T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA20,17,2019-07-20T02:00:00.000Z,2019-07-20T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA19N,18,2019-07-19T22:50:00.000Z,2019-07-19T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA18N,18,2019-07-18T22:50:00.000Z,2019-07-18T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA19N,21,2019-07-19T23:00:00.000Z,2019-07-20T00:00:00.000Z,LLBG,AD,A,10,20
LLBGA18N,21,2019-07-18T23:00:00.000Z,2019-07-19T01:00:00.000Z,LLBG,AD,A,10,20
LLBGA17N,18,2019-07-17T22:50:00.000Z,2019-07-17T23:00:00.000Z,LLBG,AD,A,10,20
LLBGA17N,21,2019-07-17T23:00:00.000Z,2019-07-18T01:00:00.000Z,LLBG,AD,A,10,20
LLBGA19,17,2019-07-19T02:00:00.000Z,2019-07-19T22:00:00.000Z,LLBG,AD,A,10,20
LLBGA18,17,2019-07-18T02:00:00.000Z,2019-07-18T22:00:00.000Z,LLBG,AD,A,10,20
LOWWA12A,40,2019-08-12T13:40:00.000Z,2019-08-12T15:00:00.000Z,LOWW,AD,A,10,20
LOWWA12,35,2019-08-12T15:40:00.000Z,2019-08-12T18:00:00.000Z,LOWW,AD,A,6,20
LOWWA10,30,2019-08-10T16:20:00.000Z,2019-08-10T18:20:00.000Z,LOWW,AD,A,10,20
LOWWA07A,35,2019-08-07T16:00:00.000Z,2019-08-07T18:00:00.000Z,LOWW,AD,A,10,20
LOWWA06E,30,2019-08-06T05:40:00.000Z,2019-08-06T10:35:00.000Z,LOWW,AD,A,10,20
LOWWA03A,18,2019-08-03T20:00:00.000Z,2019-08-03T21:00:00.000Z,LOWW,AD,A,10,20
LOWWA03,24,2019-08-03T14:20:00.000Z,2019-08-03T14:30:00.000Z,LOWW,AD,A,10,20
LOWWA03,30,2019-08-03T14:45:00.000Z,2019-08-03T18:40:00.000Z,LOWW,AD,A,10,20
LOWWA03,28,2019-08-03T14:30:00.000Z,2019-08-03T14:45:00.000Z,LOWW,AD,A,10,20
LOWWA03M,30,2019-08-03T09:00:00.000Z,2019-08-03T10:30:00.000Z,LOWW,AD,A,10,20
LOWWA31A,35,2019-07-31T14:20:00.000Z,2019-07-31T15:00:00.000Z,LOWW,AD,A,6,20
LOWWA31A,30,2019-07-31T13:30:00.000Z,2019-07-31T14:20:00.000Z,LOWW,AD,A,6,20
LOWWA31A,30,2019-07-31T15:00:00.000Z,2019-07-31T18:20:00.000Z,LOWW,AD,A,6,20
LOWWA29,40,2019-07-29T16:40:00.000Z,2019-07-29T18:00:00.000Z,LOWW,AD,A,10,20
LOWWA30,40,2019-07-30T06:00:00.000Z,2019-07-30T07:40:00.000Z,LOWW,AD,A,6,20
LOWWA27,30,2019-07-27T06:00:00.000Z,2019-07-27T08:00:00.000Z,LOWW,AD,A,10,20
LOWWA27M,30,2019-07-27T09:00:00.000Z,2019-07-27T11:00:00.000Z,LOWW,AD,A,10,20
LOWWA28L,32,2019-07-28T17:10:00.000Z,2019-07-28T21:40:00.000Z,LOWW,AD,A,10,20
LOWWA28A,35,2019-07-28T13:40:00.000Z,2019-07-28T15:00:00.000Z,LOWW,AD,A,10,20
LOWWA28L,28,2019-07-28T16:20:00.000Z,2019-07-28T17:10:00.000Z,LOWW,AD,A,10,20
LOWWA28M,30,2019-07-28T06:00:00.000Z,2019-07-28T07:40:00.000Z,LOWW,AD,A,6,20
LOWWA27A,20,2019-07-27T14:20:00.000Z,2019-07-27T16:05:00.000Z,LOWW,AD,A,10,20
LOWWA27A,30,2019-07-27T16:05:00.000Z,2019-07-27T18:40:00.000Z,LOWW,AD,A,10,20
LOWWA23A,40,2019-07-23T15:40:00.000Z,2019-07-23T16:31:00.000Z,LOWW,AD,A,10,20
LOWWA23A,25,2019-07-23T14:40:00.000Z,2019-07-23T15:40:00.000Z,LOWW,AD,A,10,20
LOWWA21M,30,2019-07-21T09:20:00.000Z,2019-07-21T11:20:00.000Z,LOWW,AD,A,10,20
LOWWA19A,32,2019-07-19T13:20:00.000Z,2019-07-19T14:50:00.000Z,LOWW,AD,A,10,20
LOWWA18A,35,2019-07-18T13:20:00.000Z,2019-07-18T14:20:00.000Z,LOWW,AD,A,6,20
LOWWD31,20,2019-07-31T16:00:00.000Z,2019-07-31T16:56:00.000Z,LOWW,AD,D,10,20
LPFRA09,8,2019-08-09T08:00:00.000Z,2019-08-09T10:03:00.000Z,LPFR,AD,A,10,20
LPPRA13,12,2019-08-13T13:00:00.000Z,2019-08-13T16:40:00.000Z,LPPR,AD,A,10,20
LPPRA12A,12,2019-08-12T13:40:00.000Z,2019-08-12T14:40:00.000Z,LPPR,AD,A,10,20
LPPRA12,12,2019-08-12T21:20:00.000Z,2019-08-12T23:40:00.000Z,LPPR,AD,A,8,20
LPPRA11A,12,2019-08-11T17:00:00.000Z,2019-08-11T19:00:00.000Z,LPPR,AD,A,10,20
LPPRA11N,12,2019-08-11T21:20:00.000Z,2019-08-11T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA10,12,2019-08-10T21:40:00.000Z,2019-08-10T23:20:00.000Z,LPPR,AD,A,10,20
LPPRA09A,11,2019-08-09T13:00:00.000Z,2019-08-09T17:00:00.000Z,LPPR,AD,A,10,20
LPPRA08E,6,2019-08-08T08:00:00.000Z,2019-08-08T11:40:00.000Z,LPPR,AD,A,10,20
LPPRA08E,9,2019-08-08T12:00:00.000Z,2019-08-08T13:20:00.000Z,LPPR,AD,A,10,20
LPPRA08E,6,2019-08-08T21:20:00.000Z,2019-08-08T22:40:00.000Z,LPPR,AD,A,10,20
LPPRA08E,5,2019-08-08T19:40:00.000Z,2019-08-08T21:20:00.000Z,LPPR,AD,A,10,20
LPPRA08E,8,2019-08-08T11:40:00.000Z,2019-08-08T12:00:00.000Z,LPPR,AD,A,10,20
LPPRA08E,11,2019-08-08T13:20:00.000Z,2019-08-08T19:40:00.000Z,LPPR,AD,A,10,20
LPPRA08E,8,2019-08-08T22:40:00.000Z,2019-08-09T01:11:00.000Z,LPPR,AD,A,10,20
LPPRA08E,5,2019-08-08T05:20:00.000Z,2019-08-08T08:00:00.000Z,LPPR,AD,A,10,20
LPPRA07M,5,2019-08-07T05:40:00.000Z,2019-08-07T06:20:00.000Z,LPPR,AD,A,16,20
LPPRA06,5,2019-08-06T20:00:00.000Z,2019-08-07T00:00:00.000Z,LPPR,AD,A,20,20
LPPRA07M,9,2019-08-07T06:20:00.000Z,2019-08-07T06:43:00.000Z,LPPR,AD,A,16,20
LPPRA06E,12,2019-08-06T06:10:00.000Z,2019-08-06T07:12:00.000Z,LPPR,AD,A,10,20
LPPRA07M,11,2019-08-07T06:43:00.000Z,2019-08-07T13:00:00.000Z,LPPR,AD,A,16,20
LPPRA06E,5,2019-08-06T05:40:00.000Z,2019-08-06T06:10:00.000Z,LPPR,AD,A,10,20
LPPRA03,11,2019-08-03T07:00:00.000Z,2019-08-03T08:34:00.000Z,LPPR,AD,A,20,20
LPPRA03,5,2019-08-03T05:40:00.000Z,2019-08-03T07:00:00.000Z,LPPR,AD,A,20,20
LPPRA04,5,2019-08-04T05:40:00.000Z,2019-08-04T07:35:00.000Z,LPPR,AD,A,10,20
LPPRA03N,5,2019-08-03T19:40:00.000Z,2019-08-04T02:00:00.000Z,LPPR,AD,A,20,20
LPPRA04A,12,2019-08-04T17:00:00.000Z,2019-08-04T18:40:00.000Z,LPPR,AD,A,10,20
LPPRA05,12,2019-08-05T06:20:00.000Z,2019-08-05T08:20:00.000Z,LPPR,AD,A,10,20
LPPRA04N,12,2019-08-04T21:40:00.000Z,2019-08-04T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA05N,12,2019-08-05T21:20:00.000Z,2019-08-05T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA05N,6,2019-08-05T23:00:00.000Z,2019-08-05T23:20:00.000Z,LPPR,AD,A,10,20
LPPRA04,12,2019-08-04T07:35:00.000Z,2019-08-04T12:30:00.000Z,LPPR,AD,A,10,20
LPPRA04N,6,2019-08-04T23:00:00.000Z,2019-08-05T00:20:00.000Z,LPPR,AD,A,10,20
LPPRA03A,12,2019-08-03T14:00:00.000Z,2019-08-03T14:21:00.000Z,LPPR,AD,A,10,20
LPPRA31L,12,2019-07-31T21:20:00.000Z,2019-07-31T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA31,12,2019-07-31T10:00:00.000Z,2019-07-31T12:00:00.000Z,LPPR,AD,A,10,20
LPPRA02M,5,2019-08-02T11:24:00.000Z,2019-08-02T12:40:00.000Z,LPPR,AD,A,20,20
LPPRA01M,11,2019-08-01T10:00:00.000Z,2019-08-01T10:10:00.000Z,LPPR,AD,A,10,20
LPPRA02M,12,2019-08-02T12:40:00.000Z,2019-08-02T20:00:00.000Z,LPPR,AD,A,20,20
LPPRA01M,12,2019-08-01T10:10:00.000Z,2019-08-01T15:20:00.000Z,LPPR,AD,A,10,20
LPPRA31A,12,2019-07-31T17:00:00.000Z,2019-07-31T18:20:00.000Z,LPPR,AD,A,10,20
LPPRA31L,6,2019-07-31T23:00:00.000Z,2019-08-01T00:00:00.000Z,LPPR,AD,A,10,20
LPPRA02N,12,2019-08-02T21:20:00.000Z,2019-08-02T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA02,12,2019-08-02T10:00:00.000Z,2019-08-02T11:25:00.000Z,LPPR,AD,A,10,20
LPPRA29,12,2019-07-29T21:40:00.000Z,2019-07-29T23:00:00.000Z,LPPR,AD,A,10,20
LPPR30N,12,2019-07-30T21:20:00.000Z,2019-07-30T22:40:00.000Z,LPPR,AD,A,10,20
LPPRA30A,12,2019-07-30T15:00:00.000Z,2019-07-30T17:00:00.000Z,LPPR,AD,A,10,20
LPPRA28,10,2019-07-28T08:21:00.000Z,2019-07-28T09:10:00.000Z,LPPR,AD,A,16,20
LPPRA28M,12,2019-07-28T09:08:00.000Z,2019-07-28T14:17:00.000Z,LPPR,AD,A,10,20
LPPRA28L,12,2019-07-28T21:00:00.000Z,2019-07-28T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA27,12,2019-07-27T13:00:00.000Z,2019-07-27T15:20:00.000Z,LPPR,AD,A,10,20
LPPRA28,5,2019-07-28T05:00:00.000Z,2019-07-28T08:01:00.000Z,LPPR,AD,A,16,20
LPPRA27N,12,2019-07-27T21:20:00.000Z,2019-07-27T22:40:00.000Z,LPPR,AD,A,10,20
LPPRA28,7,2019-07-28T08:01:00.000Z,2019-07-28T08:21:00.000Z,LPPR,AD,A,16,20
LPPRA25A,9,2019-07-25T14:20:00.000Z,2019-07-25T16:00:00.000Z,LPPR,AD,A,10,20
LPPRA26,5,2019-07-26T06:00:00.000Z,2019-07-26T07:00:00.000Z,LPPR,AD,A,20,20
LPPRA25A,11,2019-07-25T16:00:00.000Z,2019-07-25T16:37:00.000Z,LPPR,AD,A,10,20
LPPRA25A,12,2019-07-25T16:37:00.000Z,2019-07-25T20:00:00.000Z,LPPR,AD,A,10,20
LPPRA25A,5,2019-07-25T11:40:00.000Z,2019-07-25T14:20:00.000Z,LPPR,AD,A,10,20
LPPRA26D,12,2019-07-26T07:40:00.000Z,2019-07-26T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA26,7,2019-07-26T07:00:00.000Z,2019-07-26T07:40:00.000Z,LPPR,AD,A,20,20
LPPRA23E,6,2019-07-23T07:20:00.000Z,2019-07-23T08:10:00.000Z,LPPR,AD,A,20,20
LPPRA23E,7,2019-07-23T08:10:00.000Z,2019-07-23T09:00:00.000Z,LPPR,AD,A,20,20
LPPRA24M,5,2019-07-24T06:20:00.000Z,2019-07-24T07:51:00.000Z,LPPR,AD,A,20,20
LPPRA24,12,2019-07-24T07:40:00.000Z,2019-07-24T10:59:00.000Z,LPPR,AD,A,10,20
LPPRA23L,5,2019-07-23T22:30:00.000Z,2019-07-24T02:00:00.000Z,LPPR,AD,A,20,20
LPPRA23L,12,2019-07-23T22:00:00.000Z,2019-07-23T22:30:00.000Z,LPPR,AD,A,20,20
LPPRA23M,12,2019-07-23T09:00:00.000Z,2019-07-23T16:40:00.000Z,LPPR,AD,A,10,20
LPPRA23E,5,2019-07-23T06:00:00.000Z,2019-07-23T07:20:00.000Z,LPPR,AD,A,20,20
CPLPPR21,60,2019-07-21T13:33:00.000Z,2019-07-21T14:27:00.000Z,LPPR,AD,A,10,20
LPPRA21A,12,2019-07-21T21:20:00.000Z,2019-07-21T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA22,10,2019-07-22T10:00:00.000Z,2019-07-22T13:45:00.000Z,LPPR,AD,A,12,20
CPLPR21A,60,2019-07-21T17:27:00.000Z,2019-07-21T18:15:00.000Z,LPPR,AD,A,10,20
LPPRA22L,5,2019-07-22T21:20:00.000Z,2019-07-23T00:00:00.000Z,LPPR,AD,A,20,20
LPPRA20,12,2019-07-20T21:20:00.000Z,2019-07-20T23:00:00.000Z,LPPR,AD,A,10,20
LPPRA19A,5,2019-07-19T16:20:00.000Z,2019-07-19T18:15:00.000Z,LPPR,AD,A,20,20
LPPRA19,5,2019-07-19T05:40:00.000Z,2019-07-19T10:20:00.000Z,LPPR,AD,A,20,20
LPPRA18L,12,2019-07-18T17:00:00.000Z,2019-07-18T18:20:00.000Z,LPPR,AD,A,10,20
LPPRA19M,11,2019-07-19T15:00:00.000Z,2019-07-19T15:10:00.000Z,LPPR,AD,A,10,20
CPLPPR20,60,2019-07-20T15:56:00.000Z,2019-07-20T16:45:00.000Z,LPPR,AD,A,10,20
LPPRA19N,5,2019-07-19T20:40:00.000Z,2019-07-20T02:00:00.000Z,LPPR,AD,A,20,20
LPPRA18A,12,2019-07-18T13:00:00.000Z,2019-07-18T15:00:00.000Z,LPPR,AD,A,10,20
LPPRA19,12,2019-07-19T10:20:00.000Z,2019-07-19T16:00:00.000Z,LPPR,AD,A,20,20
LPPRA19A,12,2019-07-19T18:15:00.000Z,2019-07-19T20:27:00.000Z,LPPR,AD,A,20,20
LPPTA12M,23,2019-08-12T08:40:00.000Z,2019-08-12T10:00:00.000Z,LPPT,AD,A,10,20
LPPTA14M,20,2019-08-14T12:20:00.000Z,2019-08-14T16:20:00.000Z,LPPT,AD,A,10,20
LPPTA14,23,2019-08-14T06:40:00.000Z,2019-08-14T08:20:00.000Z,LPPT,AD,A,10,20
LPPTA13M,23,2019-08-13T06:00:00.000Z,2019-08-13T07:59:00.000Z,LPPT,AD,A,10,20
LPPTA12M,20,2019-08-12T06:20:00.000Z,2019-08-12T08:40:00.000Z,LPPT,AD,A,10,20
LPPTA12A,23,2019-08-12T14:00:00.000Z,2019-08-12T15:20:00.000Z,LPPT,AD,A,10,20
LPPTA14L,23,2019-08-14T21:00:00.000Z,2019-08-14T22:40:00.000Z,LPPT,AD,A,10,20
LPPTA12,23,2019-08-12T21:00:00.000Z,2019-08-12T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA12X,23,2019-08-12T17:20:00.000Z,2019-08-12T19:00:00.000Z,LPPT,AD,A,10,20
LPPTA14M,23,2019-08-14T11:20:00.000Z,2019-08-14T12:20:00.000Z,LPPT,AD,A,10,20
LPPTA13,23,2019-08-13T11:40:00.000Z,2019-08-13T16:00:00.000Z,LPPT,AD,A,10,20
LPPTA14A,23,2019-08-14T17:20:00.000Z,2019-08-14T19:00:00.000Z,LPPT,AD,A,10,20
LPPTA10L,23,2019-08-10T20:20:00.000Z,2019-08-10T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA11A,20,2019-08-11T13:00:00.000Z,2019-08-11T14:00:00.000Z,LPPT,AD,A,10,20
LPPTA10,23,2019-08-10T13:20:00.000Z,2019-08-10T15:20:00.000Z,LPPT,AD,A,10,20
LPPTA11N,18,2019-08-11T22:00:00.000Z,2019-08-11T23:20:00.000Z,LPPT,AD,A,10,20
LPPTA11A,23,2019-08-11T12:00:00.000Z,2019-08-11T13:00:00.000Z,LPPT,AD,A,10,20
LPPTA10M,23,2019-08-10T08:00:00.000Z,2019-08-10T10:40:00.000Z,LPPT,AD,A,10,20
LPPTA11N,23,2019-08-11T20:40:00.000Z,2019-08-11T22:00:00.000Z,LPPT,AD,A,10,20
LPPTA08A,17,2019-08-08T13:00:00.000Z,2019-08-08T13:20:00.000Z,LPPT,AD,A,10,20
LPPTA08,23,2019-08-08T15:00:00.000Z,2019-08-08T16:00:00.000Z,LPPT,AD,A,10,20
LPPTA08L,23,2019-08-08T18:00:00.000Z,2019-08-08T20:03:00.000Z,LPPT,AD,A,10,20
LPPTA09N,23,2019-08-09T21:00:00.000Z,2019-08-09T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA08M,20,2019-08-08T09:00:00.000Z,2019-08-08T13:00:00.000Z,LPPT,AD,A,10,20
LPPTA08X,17,2019-08-08T16:00:00.000Z,2019-08-08T18:00:00.000Z,LPPT,AD,A,10,20
LPPTA08A,19,2019-08-08T13:20:00.000Z,2019-08-08T15:00:00.000Z,LPPT,AD,A,10,20
LPPTA09,20,2019-08-09T16:00:00.000Z,2019-08-09T19:00:00.000Z,LPPT,AD,A,10,20
LPPTA09,20,2019-08-09T10:00:00.000Z,2019-08-09T13:00:00.000Z,LPPT,AD,A,10,20
LPPTA08E,12,2019-08-08T05:00:00.000Z,2019-08-08T09:01:00.000Z,LPPT,AD,A,10,20
LPPTA09,19,2019-08-09T13:00:00.000Z,2019-08-09T16:00:00.000Z,LPPT,AD,A,10,20
LPPTA06A,23,2019-08-06T14:00:00.000Z,2019-08-06T15:20:00.000Z,LPPT,AD,A,10,20
LPPTA07L,18,2019-08-07T22:00:00.000Z,2019-08-07T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA06N,18,2019-08-06T22:00:00.000Z,2019-08-06T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA06A,23,2019-08-06T12:00:00.000Z,2019-08-06T13:00:00.000Z,LPPT,AD,A,10,20
LPPTA06A,20,2019-08-06T13:00:00.000Z,2019-08-06T14:00:00.000Z,LPPT,AD,A,10,20
LPPTA06,20,2019-08-06T06:20:00.000Z,2019-08-06T07:57:00.000Z,LPPT,AD,A,10,20
LPPTA07D,23,2019-08-07T15:30:00.000Z,2019-08-07T19:40:00.000Z,LPPT,AD,A,10,20
LPPTA07M,20,2019-08-07T06:20:00.000Z,2019-08-07T09:40:00.000Z,LPPT,AD,A,10,20
LPPTA07D,23,2019-08-07T12:00:00.000Z,2019-08-07T13:30:00.000Z,LPPT,AD,A,10,20
LPPTA07D,19,2019-08-07T09:40:00.000Z,2019-08-07T12:00:00.000Z,LPPT,AD,A,10,20
LPPTA07D,17,2019-08-07T13:30:00.000Z,2019-08-07T15:30:00.000Z,LPPT,AD,A,10,20
LPPTA06N,23,2019-08-06T21:00:00.000Z,2019-08-06T22:00:00.000Z,LPPT,AD,A,10,20
LPPTA07L,23,2019-08-07T20:40:00.000Z,2019-08-07T22:00:00.000Z,LPPT,AD,A,10,20
LPPTA05A,20,2019-08-05T13:20:00.000Z,2019-08-05T15:00:00.000Z,LPPT,AD,A,10,20
LPPTA04,23,2019-08-04T09:00:00.000Z,2019-08-04T14:00:00.000Z,LPPT,AD,A,10,20
LPPTA05A,23,2019-08-05T11:00:00.000Z,2019-08-05T13:20:00.000Z,LPPT,AD,A,10,20
LPPTA03,20,2019-08-03T13:00:00.000Z,2019-08-03T13:25:00.000Z,LPPT,AD,A,10,20
LPPTA05N,23,2019-08-05T21:00:00.000Z,2019-08-05T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA04A,23,2019-08-04T16:20:00.000Z,2019-08-04T18:20:00.000Z,LPPT,AD,A,10,20
LPPTA03N,23,2019-08-03T20:40:00.000Z,2019-08-03T22:20:00.000Z,LPPT,AD,A,10,20
LPPTA05,23,2019-08-05T06:20:00.000Z,2019-08-05T07:40:00.000Z,LPPT,AD,A,10,20
LPPTA03E,23,2019-08-03T06:20:00.000Z,2019-08-03T10:40:00.000Z,LPPT,AD,A,10,20
LPPTA03,23,2019-08-03T13:25:00.000Z,2019-08-03T16:00:00.000Z,LPPT,AD,A,10,20
LPPTA04N,23,2019-08-04T20:20:00.000Z,2019-08-04T22:50:00.000Z,LPPT,AD,A,10,20
LPPTA03,23,2019-08-03T11:20:00.000Z,2019-08-03T13:00:00.000Z,LPPT,AD,A,10,20
LPPTA02N,23,2019-08-02T20:40:00.000Z,2019-08-02T21:00:00.000Z,LPPT,AD,A,10,20
LPPTA01N,18,2019-08-01T22:00:00.000Z,2019-08-01T23:20:00.000Z,LPPT,AD,A,10,20
LPPTA01N,23,2019-08-01T20:20:00.000Z,2019-08-01T22:00:00.000Z,LPPT,AD,A,10,20
LPPTA01,23,2019-08-01T08:20:00.000Z,2019-08-01T15:00:00.000Z,LPPT,AD,A,10,20
LPPTA31E,23,2019-07-31T21:00:00.000Z,2019-07-31T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA02A,23,2019-08-02T16:20:00.000Z,2019-08-02T18:00:00.000Z,LPPT,AD,A,10,20
LPPTA31M,23,2019-07-31T13:05:00.000Z,2019-07-31T17:00:00.000Z,LPPT,AD,A,10,20
LPPTA02,23,2019-08-02T11:20:00.000Z,2019-08-02T13:00:00.000Z,LPPT,AD,A,10,20
LPPTA31M,20,2019-07-31T11:40:00.000Z,2019-07-31T13:05:00.000Z,LPPT,AD,A,10,20
LPPTA31,23,2019-07-31T06:20:00.000Z,2019-07-31T08:20:00.000Z,LPPT,AD,A,10,20
LPPTA01,20,2019-08-01T06:00:00.000Z,2019-08-01T08:20:00.000Z,LPPT,AD,A,10,20
LPPTA02N,18,2019-08-02T21:00:00.000Z,2019-08-02T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA29M,23,2019-07-29T09:00:00.000Z,2019-07-29T10:20:00.000Z,LPPT,AD,A,10,20
LPPTA30A,23,2019-07-30T12:00:00.000Z,2019-07-30T15:40:00.000Z,LPPT,AD,A,10,20
LPPTA30,23,2019-07-30T06:20:00.000Z,2019-07-30T08:00:00.000Z,LPPT,AD,A,10,20
LPPTA29A,23,2019-07-29T12:20:00.000Z,2019-07-29T13:40:00.000Z,LPPT,AD,A,10,20
LPPTA30N,23,2019-07-30T20:20:00.000Z,2019-07-30T21:04:00.000Z,LPPT,AD,A,10,20
LPPTA29M,20,2019-07-29T06:20:00.000Z,2019-07-29T09:00:00.000Z,LPPT,AD,A,10,20
LPPTA29,23,2019-07-29T20:40:00.000Z,2019-07-29T23:00:00.000Z,LPPT,AD,A,10,20
LPPTA28X,23,2019-07-28T16:00:00.000Z,2019-07-28T19:00:00.000Z,LPPT,AD,A,10,20
LPPTA27E,20,2019-07-27T06:00:00.000Z,2019-07-27T08:40:00.000Z,LPPT,AD,A,10,20
LPPTA28L,23,2019-07-28T20:40:00.000Z,2019-07-28T22:00:00.000Z,LPPT,AD,A,10,20
LPPTA27,20,2019-07-27T14:00:00.000Z,2019-07-27T18:00:00.000Z,LPPT,AD,A,10,20
LPPTA27N,23,2019-07-27T20:40:00.000Z,2019-07-27T22:20:00.000Z,LPPT,AD,A,10,20
LPPTA27,23,2019-07-27T11:40:00.000Z,2019-07-27T14:00:00.000Z,LPPT,AD,A,10,20
